TargetKey,DateKey,VendorKey,TargetRevenue,TargetUnits,BudgetCost
5301,20251201,51,18578.76,507,12076.38
5302,20251201,52,43580.6,1249,24718.43
5303,20251201,53,67528.3,2258,44682.2
5304,20251201,54,107717.05,4374,73536.38
5305,20251201,55,35648.51,1026,21538.92
5306,20251201,56,92949.34,5473,58894.18
5307,20251201,57,87364.16,2455,48219.69
5308,20251201,58,13822.96,563,9596.2
5309,20251201,59,78617.49,3570,44003.57
5310,20251201,60,109186.43,5152,72300.65
5311,20251201,61,28883.88,818,18493.22
5312,20251201,62,29928.21,923,19558.48
5313,20251201,63,14764.17,973,9528.88
5314,20251201,64,276116.54,17255,175785.03
5315,20251201,65,17617.78,441,10028.23
5316,20251201,66,84803.14,4526,58324.4
5317,20251201,67,43186.44,1896,26532.37
5318,20251201,68,86618.95,4055,57704.58
5319,20251201,69,42049.48,2503,28171.98
5320,20251201,70,27587.25,797,16955.8
5321,20251201,71,49412.73,2860,33321.79
5322,20251201,72,12443.65,301,7855.92
5323,20251201,73,64652.67,2155,41117.64
5324,20251201,74,52863.85,2074,29445.94
5325,20251201,75,156907.6,4025,103906.66
5326,20251201,76,105841.91,5685,62398.66
5327,20251201,77,76409.42,2303,49680.92
5328,20251201,78,145505.97,4437,87769.68
5329,20251201,79,41503.84,1899,28897.97
5330,20251201,80,12824.98,471,7287.48
5331,20251201,81,21016.71,593,14620.67
5332,20251201,82,47829.46,1249,30250.67
5333,20251201,83,21799.54,710,15071.71
5334,20251201,84,150323.63,3592,93462.81
5335,20251201,85,112622.27,6462,68171.43
5336,20251201,86,30616.49,848,18115.77
5337,20251201,87,108223.38,4968,68054.58
5338,20251201,88,44776.21,2395,30054.27
5339,20251201,89,107936.81,2985,63048.67
5340,20251201,90,162963.75,4728,108848.33
5341,20251201,91,22456.3,990,15431.82
5342,20251201,92,22271.42,692,14811.55
5343,20251201,93,12980.53,361,8240.63
5344,20251201,94,76697.83,1800,51180.24
5345,20251201,95,65398.49,2143,37754.81
5346,20251201,96,92167.05,6000,62814.63
5347,20251201,97,152503.9,9364,86986.15
5348,20251201,98,14418.83,619,9121.13
5349,20251201,99,34864.29,2095,21626.52
5350,20251201,100,172426.96,9966,100281.35
5351,20251201,101,61480.14,1421,38846.14
5352,20251201,102,188845.12,7605,120330.63
5353,20251201,103,58195.43,1568,35461.8
5354,20251201,104,75746.89,1780,47731.81
5355,20251201,105,226285.86,12312,134951.49
5356,20251201,106,48996.96,2359,32164.71
5357,20251201,107,284632.39,7005,196318.4
5358,20251201,108,15877.69,376,11097.47
5359,20251201,109,30283.16,1382,17995.07
5360,20251201,110,102130.26,3294,64263.81
5361,20251201,111,124533.01,3234,79023.01
5362,20251201,112,20965.53,482,12861.45
5363,20251201,113,86559.97,2175,51861.24
5364,20251201,114,25578.58,606,14961.65
5365,20251201,115,68195.29,2556,44382.42
5366,20251201,116,108189.64,4584,74107.14
5367,20251201,117,94359.01,2113,54464.83
5368,20251201,118,218115.41,5536,140606.91
5369,20251201,119,74169.05,2103,40998.98
5370,20251201,120,131319.45,4983,91827.75
5371,20251201,121,48057.73,1262,32154.41
5372,20251201,122,124432.67,5167,84342.9
5373,20251201,123,50593.86,1359,28330.16
5374,20251201,124,89903.68,3159,58298.69
5375,20251201,125,96457.6,4929,56469.61
5376,20251201,126,166779.39,6300,94382.06
5377,20251201,127,95514.07,3632,62878.5
5378,20251201,128,77774.68,1841,49956.78
5379,20251201,129,23734.59,971,16601.06
5380,20251201,130,57716.52,1295,39516.5
5381,20251201,131,9854.9,334,5469.69
5382,20251201,132,102518.27,2475,66256.22
5383,20251201,133,267311.62,16894,150422.47
5384,20251201,134,69055.79,2766,45335.35
5385,20251201,135,52143.9,1250,35638.15
5386,20251201,136,66069.41,1955,39158.89
5387,20251201,137,154370.76,7105,84930.75
5388,20251201,138,59288.43,3949,36206.72
5389,20251201,139,56439.96,1714,32873.66
5390,20251201,140,85291.4,1920,51093.46
5391,20251201,141,105777.4,4061,66087.19
5392,20251201,142,161431.35,5140,91728.72
5393,20251201,143,56672.35,2210,33349.76
5394,20251201,144,75727.57,4361,52003.01
5395,20251201,145,82211.47,5272,48055.18
5396,20251201,146,17734.84,491,11429.06
5397,20251201,147,203597.48,5940,120356.77
5398,20251201,148,76684.58,2730,48155.5
5399,20251201,149,98843.1,3543,67905.53
5400,20251201,150,22515.82,506,15561.84
5401,20260101,1,67611.74,2707,42677.85
5402,20260101,2,15880.29,608,10567.82
5403,20260101,3,57890.68,2103,34432.88
5404,20260101,4,107429.8,3189,64523.65
5405,20260101,5,13389.08,485,8370.55
5406,20260101,6,63860.79,1718,40582.14
5407,20260101,7,141406.73,5925,84548.94
5408,20260101,8,45514.13,1093,27004.92
5409,20260101,9,32997.36,1303,19561.91
5410,20260101,10,112611.89,3389,63946.09
5411,20260101,11,125818.56,3064,69293.0
5412,20260101,12,53439.68,1268,31268.11
5413,20260101,13,88920.99,3954,55647.42
5414,20260101,14,109748.0,2440,70350.62
5415,20260101,15,61294.99,2926,38707.78
5416,20260101,16,39348.1,1174,22110.13
5417,20260101,17,78719.2,1872,45293.24
5418,20260101,18,101365.26,2431,63990.93
5419,20260101,19,206267.43,5021,119700.54
5420,20260101,20,88699.96,2073,52570.4
5421,20260101,21,108693.93,3485,62344.68
5422,20260101,22,31362.15,1780,18223.89
5423,20260101,23,85922.94,2335,58004.05
5424,20260101,24,67779.29,2475,37346.31
5425,20260101,25,24533.79,599,16625.18
5426,20260101,26,37842.32,1821,25944.84
5427,20260101,27,98965.65,3276,66129.77
5428,20260101,28,103951.58,2602,66457.64
5429,20260101,29,61738.77,3229,36052.08
5430,20260101,30,40174.96,1131,26629.98
5431,20260101,31,68898.47,3047,38892.78
5432,20260101,32,50990.73,1291,33609.13
5433,20260101,33,99943.46,2247,64942.56
5434,20260101,34,123012.89,2893,78894.08
5435,20260101,35,97187.2,6205,67527.13
5436,20260101,36,58559.42,1984,38426.61
5437,20260101,37,71452.46,2662,41906.86
5438,20260101,38,14797.16,595,9646.82
5439,20260101,39,213706.65,6123,122527.81
5440,20260101,40,120481.5,6781,66432.53
5441,20260101,41,45788.38,2037,25911.31
5442,20260101,42,161826.11,5688,106636.01
5443,20260101,43,22762.34,769,14559.47
5444,20260101,44,50491.86,1667,31743.53
5445,20260101,45,37404.67,1281,22465.61
5446,20260101,46,23768.16,1512,13801.37
5447,20260101,47,88327.29,4727,49530.54
5448,20260101,48,12531.02,346,7840.66
5449,20260101,49,30475.87,1846,21276.68
5450,20260101,50,105705.3,3767,69647.69
5451,20260101,51,51750.16,1883,31472.16
5452,20260101,52,73178.85,1784,51098.42
5453,20260101,53,100237.3,3692,63485.98
5454,20260101,54,17200.64,883,10195.52
5455,20260101,55,92591.38,4183,55410.73
5456,20260101,56,101504.54,2415,57369.1
5457,20260101,57,87507.76,2892,53474.86
5458,20260101,58,90353.68,4739,49766.0
5459,20260101,59,81176.65,2330,51298.21
5460,20260101,60,39335.64,1452,25721.31
5461,20260101,61,22407.22,863,13894.09
5462,20260101,62,62231.25,1693,36912.71
5463,20260101,63,96060.47,2764,57324.9
5464,20260101,64,72544.74,3560,45639.94
5465,20260101,65,68353.11,2652,43645.5
5466,20260101,66,100989.91,4588,59800.68
5467,20260101,67,30345.71,948,17572.97
5468,20260101,68,46484.73,1298,27472.35
5469,20260101,69,103236.12,5382,65378.86
5470,20260101,70,66882.32,2987,40851.78
5471,20260101,71,212377.39,4993,137753.61
5472,20260101,72,61421.42,3282,39651.42
5473,20260101,73,54405.3,1613,34459.13
5474,20260101,74,31097.87,1156,21150.66
5475,20260101,75,48753.9,2297,32891.35
5476,20260101,76,213555.73,11096,124545.92
5477,20260101,77,47881.78,2408,33223.11
5478,20260101,78,44799.04,1967,25477.6
5479,20260101,79,58959.72,1487,38589.22
5480,20260101,80,92803.72,4300,63567.81
5481,20260101,81,84600.57,2993,58575.73
5482,20260101,82,57576.84,2475,36891.2
5483,20260101,83,55929.46,2112,31104.11
5484,20260101,84,71238.5,2551,47071.99
5485,20260101,85,146751.78,4128,99834.41
5486,20260101,86,57691.47,1520,37368.55
5487,20260101,87,95631.65,5110,65308.23
5488,20260101,88,63361.1,3493,42860.65
5489,20260101,89,114719.5,2622,70988.71
5490,20260101,90,102811.32,3075,65625.25
5491,20260101,91,31722.9,1201,18486.59
5492,20260101,92,165109.0,7272,101909.24
5493,20260101,93,98270.24,2919,66794.59
5494,20260101,94,103968.26,2702,66427.48
5495,20260101,95,42384.31,1607,26526.01
5496,20260101,96,85187.0,3783,54031.91
5497,20260101,97,61208.76,1978,37758.85
5498,20260101,98,47264.76,2069,31220.64
5499,20260101,99,163838.59,3691,106492.19
5500,20260101,100,162889.89,9026,97125.19
5501,20260101,101,108457.16,2841,61475.32
5502,20260101,102,130954.23,5493,83576.02
5503,20260101,103,59430.98,3010,39462.07
5504,20260101,104,11721.54,445,6719.65
5505,20260101,105,104773.0,6381,65653.53
5506,20260101,106,92564.8,2475,55322.98
5507,20260101,107,119917.93,3087,76227.79
5508,20260101,108,9179.7,326,6146.02
5509,20260101,109,12745.37,659,8615.09
5510,20260101,110,48065.28,1323,31984.97
5511,20260101,111,219110.2,12121,149782.41
5512,20260101,112,66843.03,2442,36995.12
5513,20260101,113,83135.36,2126,53675.95
5514,20260101,114,62003.31,1383,39153.8
5515,20260101,115,85453.89,5664,51377.55
5516,20260101,116,203685.97,5559,115898.05
5517,20260101,117,125817.42,7020,74323.75
5518,20260101,118,35248.8,1390,20143.47
5519,20260101,119,61816.18,2730,39111.93
5520,20260101,120,95361.58,2330,62873.9
5521,20260101,121,54380.76,1410,35495.27
5522,20260101,122,47204.54,1282,30506.31
5523,20260101,123,105026.52,2341,69073.81
5524,20260101,124,44351.04,1059,24804.68
5525,20260101,125,14363.0,402,8274.79
5526,20260101,126,80370.88,5131,52358.08
5527,20260101,127,38887.17,1010,25867.88
5528,20260101,128,51727.79,1517,28450.52
5529,20260101,129,153006.82,3886,91074.22
5530,20260101,130,126564.71,3006,69954.56
5531,20260101,131,52559.06,1356,33473.32
5532,20260101,132,103867.96,2764,59540.19
5533,20260101,133,292499.03,16182,163208.72
5534,20260101,134,84848.12,1951,56284.4
5535,20260101,135,87945.69,3593,50949.59
5536,20260101,136,65972.92,2664,39628.41
5537,20260101,137,124895.03,3454,84163.89
5538,20260101,138,64437.73,1571,40378.84
5539,20260101,139,21726.81,832,13629.59
5540,20260101,140,30621.81,719,20467.57
5541,20260101,141,8041.06,410,4812.9
5542,20260101,142,108106.68,3775,69717.78
5543,20260101,143,15960.18,408,8881.71
5544,20260101,144,10218.09,595,6493.25
5545,20260101,145,125233.1,3340,76184.1
5546,20260101,146,26640.57,680,16489.15
5547,20260101,147,90733.68,2291,58073.44
5548,20260101,148,103526.54,4046,63476.71
5549,20260101,149,19079.4,489,10708.78
5550,20260101,150,36282.9,1261,22921.83
5551,20260201,1,106060.38,2705,64233.74
5552,20260201,2,19842.49,767,11021.91
5553,20260201,3,50357.85,1408,32040.48
5554,20260201,4,61814.18,1804,37829.0
5555,20260201,5,24842.5,1262,16692.98
5556,20260201,6,42167.33,1588,26755.3
5557,20260201,7,119131.02,3306,72572.73
5558,20260201,8,27749.79,1417,15644.58
5559,20260201,9,93664.31,2465,55960.42
5560,20260201,10,36149.86,932,22440.71
5561,20260201,11,183539.28,7881,125968.25
5562,20260201,12,51918.38,1280,33554.9
5563,20260201,13,72730.65,2050,45664.51
5564,20260201,14,42728.26,1108,28134.29
5565,20260201,15,36885.83,844,24231.46
5566,20260201,16,96086.15,2453,54049.15
5567,20260201,17,54406.75,1593,35977.82
5568,20260201,18,16843.78,480,10221.26
5569,20260201,19,106787.44,3955,64699.52
5570,20260201,20,94090.6,3651,65298.07
5571,20260201,21,23747.56,593,15486.41
5572,20260201,22,58429.22,3482,37220.37
5573,20260201,23,59352.66,1951,36779.32
5574,20260201,24,34170.85,1779,22671.63
5575,20260201,25,31961.63,1185,19374.91
5576,20260201,26,50519.99,1314,31869.88
5577,20260201,27,46633.58,1124,31025.91
5578,20260201,28,80694.01,4956,54609.26
5579,20260201,29,66667.45,1591,45518.3
5580,20260201,30,35424.28,843,19866.69
5581,20260201,31,22098.56,572,12510.7
5582,20260201,32,91488.8,2590,58314.07
5583,20260201,33,66373.9,1495,40512.4
5584,20260201,34,91047.59,3767,61983.64
5585,20260201,35,72949.46,3215,46966.83
5586,20260201,36,101682.55,3132,56294.91
5587,20260201,37,43399.67,2112,29015.57
5588,20260201,38,26382.36,594,17000.99
5589,20260201,39,155212.9,5043,99916.8
5590,20260201,40,118106.0,3676,68169.15
5591,20260201,41,23770.09,1071,14168.8
5592,20260201,42,36129.74,1046,23185.42
5593,20260201,43,109400.19,2950,61289.93
5594,20260201,44,57744.64,3119,39842.15
5595,20260201,45,45963.77,1289,27196.25
5596,20260201,46,19754.92,732,13496.21
5597,20260201,47,68541.72,2364,40759.19
5598,20260201,48,38810.69,959,26282.42
5599,20260201,49,62092.56,3701,41786.84
5600,20260201,50,164735.44,5609,108993.67
5601,20260201,51,68367.31,2280,38605.35
5602,20260201,52,48799.3,2500,33159.6
5603,20260201,53,90983.83,2070,60570.36
5604,20260201,54,27756.36,646,18654.65
5605,20260201,55,95032.75,2345,65390.29
5606,20260201,56,13019.72,343,8908.5
5607,20260201,57,85212.04,4785,49895.43
5608,20260201,58,51522.95,1201,31273.56
5609,20260201,59,28489.38,950,18971.17
5610,20260201,60,174645.72,7413,101278.78
5611,20260201,61,100688.72,3463,61267.96
5612,20260201,62,58759.16,1625,38451.93
5613,20260201,63,93864.01,2832,58047.24
5614,20260201,64,138392.59,5498,85110.3
5615,20260201,65,24397.67,1367,15719.04
5616,20260201,66,35956.3,1057,21031.49
5617,20260201,67,153422.2,5585,96604.72
5618,20260201,68,100958.99,4668,58710.62
5619,20260201,69,85493.81,3623,52217.39
5620,20260201,70,78689.97,4785,52080.75
5621,20260201,71,41545.87,1012,28947.1
5622,20260201,72,14943.55,743,10262.24
5623,20260201,73,53603.24,1374,32263.65
5624,20260201,74,62319.02,4131,39188.95
5625,20260201,75,260905.01,12454,147360.38
5626,20260201,76,53905.5,1785,31174.78
5627,20260201,77,147886.27,3695,93261.24
5628,20260201,78,126578.66,7501,85013.86
5629,20260201,79,17660.51,633,10226.21
5630,20260201,80,82520.3,3151,49989.92
5631,20260201,81,74965.86,1706,44152.24
5632,20260201,82,38257.73,1206,25123.05
5633,20260201,83,14879.21,453,10087.54
5634,20260201,84,230779.61,11143,150797.36
5635,20260201,85,125569.33,3918,79314.89
5636,20260201,86,66136.87,1470,39975.36
5637,20260201,87,36468.72,1096,23295.32
5638,20260201,88,116625.96,3519,76522.69
5639,20260201,89,188996.89,8112,115536.99
5640,20260201,90,213453.48,5513,139712.84
5641,20260201,91,46497.52,2932,27828.77
5642,20260201,92,63375.08,1622,41323.78
5643,20260201,93,68175.27,4008,47656.73
5644,20260201,94,102523.86,2349,69364.52
5645,20260201,95,188012.78,7329,112826.76
5646,20260201,96,88934.88,3029,53151.62
5647,20260201,97,47330.12,1805,31141.21
5648,20260201,98,22952.18,1086,14064.1
5649,20260201,99,204138.35,8751,138015.13
5650,20260201,100,183962.87,8525,127115.68
5651,20260201,101,69016.55,2941,44106.88
5652,20260201,102,135596.94,3375,91820.23
5653,20260201,103,242820.46,6196,158072.45
5654,20260201,104,87649.29,3924,53427.26
5655,20260201,105,53734.93,2332,31054.8
5656,20260201,106,66926.75,2564,40553.89
5657,20260201,107,71112.38,2071,44836.18
5658,20260201,108,79866.07,2056,45267.71
5659,20260201,109,52936.44,1355,33555.13
5660,20260201,110,75197.31,2592,47660.2
5661,20260201,111,56269.01,2347,31762.77
5662,20260201,112,210142.87,4694,117323.94
5663,20260201,113,77763.45,1774,43028.64
5664,20260201,114,29123.6,673,19246.64
5665,20260201,115,99829.71,4512,66449.95
5666,20260201,116,62164.1,1454,35674.0
5667,20260201,117,208309.73,7311,118084.96
5668,20260201,118,48382.88,1520,29098.64
5669,20260201,119,27008.45,1134,15889.29
5670,20260201,120,33675.0,1271,22973.06
5671,20260201,121,74081.07,2725,45545.93
5672,20260201,122,82804.66,4123,54956.44
5673,20260201,123,26251.19,680,17613.15
5674,20260201,124,11664.15,293,7826.39
5675,20260201,125,46480.55,1315,27097.03
5676,20260201,126,92972.62,4480,63028.95
5677,20260201,127,22198.06,735,12625.32
5678,20260201,128,81057.08,4828,54218.16
5679,20260201,129,167079.31,8753,97917.0
5680,20260201,130,28482.35,868,18932.13
5681,20260201,131,80877.48,2901,52477.71
5682,20260201,132,56368.59,3270,31969.18
5683,20260201,133,290685.26,8281,172012.01
5684,20260201,134,41352.26,1712,25541.62
5685,20260201,135,42333.96,1559,27208.14
5686,20260201,136,94988.75,2924,63264.05
5687,20260201,137,102941.39,2543,69748.61
5688,20260201,138,167705.71,5981,117112.0
5689,20260201,139,51058.47,1156,29934.24
5690,20260201,140,60823.24,2153,41393.11
5691,20260201,141,64134.21,2133,39364.89
5692,20260201,142,26324.31,1067,15576.74
5693,20260201,143,23173.12,834,15103.82
5694,20260201,144,68967.8,2095,43292.93
5695,20260201,145,74127.21,2766,47595.6
5696,20260201,146,112651.93,6399,62123.49
5697,20260201,147,147356.67,3592,89534.61
5698,20260201,148,58081.83,3025,36038.92
5699,20260201,149,55411.47,2829,37884.47
5700,20260201,150,93231.28,4288,61497.58
5701,20260301,1,81449.26,2785,49322.24
5702,20260301,2,95996.45,2192,62116.53
5703,20260301,3,76899.94,3874,45806.84
5704,20260301,4,65719.31,1473,43208.47
5705,20260301,5,79732.01,2466,45645.31
5706,20260301,6,69203.05,1934,42655.93
5707,20260301,7,117698.35,4456,82287.43
5708,20260301,8,59835.25,2369,35409.82
5709,20260301,9,85497.93,3678,56887.15
5710,20260301,10,146008.04,4105,89143.71
5711,20260301,11,147548.65,8442,87700.78
5712,20260301,12,60159.7,2010,41805.18
5713,20260301,13,33290.91,929,19178.51
5714,20260301,14,101773.57,4871,60397.36
5715,20260301,15,47797.45,1250,29434.96
5716,20260301,16,60370.41,3949,39269.43
5717,20260301,17,46670.2,1136,27067.94
5718,20260301,18,17898.01,1000,11295.32
5719,20260301,19,191869.31,5719,131434.07
5720,20260301,20,96273.41,2651,59979.62
5721,20260301,21,23825.14,665,15120.48
5722,20260301,22,20808.37,745,13146.74
5723,20260301,23,55829.14,2229,33373.37
5724,20260301,24,27158.22,717,16865.9
5725,20260301,25,49971.15,1315,33184.61
5726,20260301,26,102163.1,3087,64133.86
5727,20260301,27,98836.14,4337,56533.62
5728,20260301,28,74327.16,2812,48266.92
5729,20260301,29,14465.9,347,9897.33
5730,20260301,30,47923.44,1947,28433.02
5731,20260301,31,41840.31,1332,25356.45
5732,20260301,32,50932.77,1551,35378.48
5733,20260301,33,103143.43,2575,67515.84
5734,20260301,34,207644.51,4906,126476.38
5735,20260301,35,110064.6,3416,70279.41
5736,20260301,36,27621.4,1132,17098.78
5737,20260301,37,72717.25,3401,47146.59
5738,20260301,38,102271.92,2980,60680.14
5739,20260301,39,54064.08,1974,34654.17
5740,20260301,40,272920.32,14598,150233.86
5741,20260301,41,43506.59,1782,26964.46
5742,20260301,42,110118.45,4520,71395.52
5743,20260301,43,50510.38,1457,29210.52
5744,20260301,44,22476.63,1186,15133.63
5745,20260301,45,93218.31,5797,61219.5
5746,20260301,46,49677.9,2502,31166.58
5747,20260301,47,103330.69,3826,63412.08
5748,20260301,48,76740.53,4218,51089.54
5749,20260301,49,97331.42,2681,53881.37
5750,20260301,50,116147.21,4918,77158.81
5751,20260301,51,72943.43,2388,40563.83
5752,20260301,52,57159.7,1490,31994.46
5753,20260301,53,78994.13,2110,50422.94
5754,20260301,54,13797.39,336,8071.06
5755,20260301,55,80061.17,1930,45669.87
5756,20260301,56,11553.36,327,6414.34
5757,20260301,57,95792.0,3039,56297.25
5758,20260301,58,36867.28,1545,20547.96
5759,20260301,59,53180.86,1219,30082.6
5760,20260301,60,21629.47,1410,14645.92
5761,20260301,61,82157.07,3355,46367.12
5762,20260301,62,64529.72,1530,37353.18
5763,20260301,63,45911.57,1291,26160.42
5764,20260301,64,287118.75,7389,161885.16
5765,20260301,65,11885.93,272,6976.26
5766,20260301,66,35437.26,1497,20565.13
5767,20260301,67,33053.22,1486,18758.0
5768,20260301,68,48277.32,3080,31844.69
5769,20260301,69,100226.05,3048,66890.4
5770,20260301,70,33710.16,1043,19647.77
5771,20260301,71,168571.8,9914,111300.52
5772,20260301,72,97111.91,2336,57354.6
5773,20260301,73,8020.1,285,5364.16
5774,20260301,74,20736.0,482,11704.54
5775,20260301,75,144437.11,5133,80039.88
5776,20260301,76,137581.73,3184,89787.95
5777,20260301,77,63712.21,2599,40854.9
5778,20260301,78,194659.12,6949,129188.42
5779,20260301,79,35697.19,1397,23114.89
5780,20260301,80,9752.42,238,5591.82
5781,20260301,81,51819.24,3317,28554.31
