PromotionFactKey,DateKey,ProductKey,PromotionKey,PromoUnits,PromoRevenue
6294,20241027,492,32,26,2248.82
6295,20231026,499,37,27,6014.23
6296,20250810,108,46,29,531.24
6297,20260601,493,47,31,2259.21
6298,20230512,800,21,27,3195.78
6299,20230313,783,12,29,5436.32
6300,20230729,497,42,27,5915.05
6301,20260503,130,45,29,1902.58
6302,20241224,37,31,35,13401.53
6303,20240207,539,49,18,2995.42
6304,20240711,346,15,26,4882.09
6305,20240122,788,58,19,2677.27
6306,20260528,21,18,31,5602.52
6307,20230516,462,41,30,4685.97
6308,20260223,134,25,21,5228.49
6309,20251221,340,43,23,4941.02
6310,20250823,477,40,25,4625.28
6311,20240614,328,15,29,1514.1
6312,20260617,330,48,29,7487.55
6313,20260512,303,21,31,2781.01
6314,20240813,280,59,21,706.62
6315,20250614,19,37,34,7301.78
6316,20241231,402,6,23,294.92
6317,20230226,151,46,24,8129.02
6318,20241101,96,54,28,4020.8
6319,20250723,660,2,26,257.73
6320,20250724,277,4,24,5966.12
6321,20250711,412,42,33,1342.06
6322,20230227,519,31,28,1421.93
6323,20240513,565,41,23,661.46
6324,20260418,147,56,41,1449.63
6325,20240229,479,36,30,5599.8
6326,20230413,483,10,27,3552.41
6327,20260530,97,45,25,4564.42
6328,20230402,8,2,36,6603.33
6329,20250315,123,56,28,2255.45
6330,20231108,734,48,17,556.12
6331,20230313,71,47,22,1428.14
6332,20230125,741,9,27,3607.02
6333,20230816,559,4,22,978.6
6334,20240721,77,43,34,6216.04
6335,20240531,530,50,28,3982.07
6336,20250821,91,1,23,2828.28
6337,20240908,21,29,23,4799.17
6338,20230502,292,38,28,6416.08
6339,20250420,35,25,24,323.49
6340,20250830,128,29,32,998.23
6341,20231011,323,38,30,4691.23
6342,20231121,219,32,28,515.54
6343,20240203,102,49,25,3738.5
6344,20230415,718,52,26,4352.8
6345,20230322,202,13,27,6790.13
6346,20230324,421,50,27,1326.01
6347,20240901,47,7,27,4764.4
6348,20230429,668,30,19,1405.79
6349,20260410,190,35,31,882.03
6350,20250315,603,18,29,4284.34
6351,20241122,691,37,28,3824.16
6352,20240422,379,58,21,5383.13
6353,20250907,387,45,25,999.46
6354,20260610,457,33,27,1172.27
6355,20230601,664,28,33,765.53
6356,20260130,477,9,36,5738.9
6357,20260326,316,5,25,4672.6
6358,20250123,786,23,24,2547.38
6359,20230730,368,26,24,2305.34
6360,20260114,50,45,33,5064.52
6361,20240218,446,21,21,848.72
6362,20230810,581,14,18,780.92
6363,20250412,750,17,21,361.02
6364,20240427,683,10,25,8362.73
6365,20241206,228,48,35,6619.16
6366,20231102,381,42,19,3679.72
6367,20230625,564,16,17,2217.64
6368,20250509,737,37,30,5925.51
6369,20241203,278,41,23,4168.22
6370,20250113,215,23,23,3441.53
6371,20230729,737,20,23,4756.43
6372,20231203,35,13,36,505.67
6373,20260606,60,4,30,1685.26
6374,20240910,620,53,29,3647.51
6375,20260228,290,11,28,7535.28
6376,20251029,381,23,25,5737.08
6377,20241128,102,58,20,4330.97
6378,20250831,589,36,28,1810.6
6379,20260220,600,21,25,1418.97
6380,20240922,571,48,23,6588.58
6381,20250524,206,38,26,665.8
6382,20240720,234,19,34,7969.31
6383,20251004,780,44,28,1686.91
6384,20250612,110,40,15,3120.2
6385,20240222,127,43,26,5744.39
6386,20241227,696,9,34,3874.93
6387,20230609,683,4,23,7919.42
6388,20251001,417,12,26,4669.4
6389,20241114,609,17,23,4355.14
6390,20230314,343,56,28,321.87
6391,20240528,350,54,23,3148.5
6392,20230620,250,10,31,5434.86
6393,20240803,412,21,20,986.92
6394,20240414,72,18,23,1781.55
6395,20230220,4,24,22,5055.2
6396,20240927,297,56,24,3196.03
6397,20260118,419,14,25,4652.72
6398,20230712,279,4,20,4793.42
6399,20231229,433,24,31,1553.64
6400,20241017,710,2,21,950.41
6401,20250403,398,35,30,1313.0
6402,20240217,615,52,24,2006.38
6403,20260302,385,22,27,1440.76
6404,20241130,518,21,19,626.08
6405,20240327,648,47,29,783.3
6406,20231006,640,46,26,2939.76
6407,20230817,597,20,21,207.88
6408,20251105,666,2,24,4615.33
6409,20240314,752,23,19,1322.19
6410,20230122,226,2,30,6526.93
6411,20240416,715,1,35,3828.66
6412,20250722,694,43,25,1376.26
6413,20240220,577,58,26,6369.52
6414,20230413,689,30,27,1698.46
6415,20240910,344,56,25,1766.7
6416,20251029,238,17,25,4419.59
6417,20250412,631,31,26,6507.21
6418,20240427,107,27,20,1451.15
6419,20230507,157,3,21,205.88
6420,20241204,401,56,25,3094.38
6421,20240420,357,20,34,1031.51
6422,20230921,262,52,32,5898.43
6423,20240109,716,12,16,1152.7
6424,20240505,309,18,26,4545.81
6425,20230912,317,11,23,4809.29
6426,20231230,386,39,26,2820.38
6427,20240407,267,57,31,3334.47
6428,20240930,326,5,21,4303.33
6429,20241202,403,11,17,2981.46
6430,20230830,2,4,24,2107.04
6431,20240731,651,12,18,907.03
6432,20230121,123,38,27,2347.57
6433,20240212,521,6,24,3708.0
6434,20251117,777,12,23,1977.64
6435,20231218,482,35,26,1193.37
6436,20230302,85,49,22,673.06
6437,20230624,288,30,21,376.66
6438,20240710,730,57,32,5282.81
6439,20260206,103,25,30,4223.14
6440,20231129,246,35,30,5373.45
6441,20250921,124,44,30,261.24
6442,20230314,115,12,32,6100.49
6443,20240124,407,48,20,3364.12
6444,20240308,337,9,25,4478.17
6445,20250924,82,21,26,6644.09
6446,20260624,800,58,28,3251.98
6447,20240829,312,24,22,3717.35
6448,20250320,491,5,27,3479.33
6449,20231126,249,2,19,611.36
6450,20231115,229,10,26,3438.58
6451,20231019,201,28,23,3283.35
6452,20251227,39,52,22,1450.27
6453,20231215,435,11,20,3788.48
6454,20250521,471,11,28,804.68
6455,20230811,757,11,18,1776.94
6456,20251214,50,5,25,4857.78
6457,20260315,795,42,29,4796.65
6458,20240212,501,30,34,3486.45
6459,20260123,270,51,26,2253.71
6460,20241229,303,14,30,2946.86
6461,20250301,8,39,34,4231.89
6462,20240217,201,51,20,2096.59
6463,20240816,219,22,28,375.49
6464,20260514,356,10,25,2517.23
6465,20241110,129,9,30,5392.48
6466,20250519,319,26,29,6445.88
6467,20251209,654,39,24,3161.8
6468,20230514,302,26,23,1715.93
6469,20240613,537,26,20,1971.6
6470,20260512,250,59,17,2877.77
6471,20250816,153,33,28,1809.16
6472,20230105,492,46,25,1893.94
6473,20240717,52,18,24,328.26
6474,20230211,278,14,31,7411.36
6475,20250223,483,7,22,2883.48
6476,20251207,458,9,26,1903.11
6477,20250310,660,14,16,170.66
6478,20250705,481,29,29,5805.03
6479,20241020,21,4,33,7438.84
6480,20250130,763,43,33,9610.56
6481,20250707,8,52,20,3275.46
6482,20260205,311,52,19,5308.36
6483,20260212,464,10,18,3152.06
6484,20230728,295,34,27,3649.17
6485,20230512,110,49,24,3952.83
6486,20231219,620,9,26,2316.38
6487,20241201,590,55,12,736.85
6488,20250406,382,3,27,787.78
6489,20241223,718,17,26,4268.56
6490,20240713,477,7,24,4750.48
6491,20251127,708,28,21,2358.02
6492,20250309,13,40,23,1642.9
6493,20250824,685,46,25,2648.86
6494,20230104,637,25,19,1158.28
6495,20250216,777,22,23,1666.79
6496,20230814,712,29,22,1939.05
6497,20230520,134,19,18,3963.84
6498,20230201,553,51,33,1334.13
6499,20240519,306,32,27,6165.94
6500,20230621,14,16,27,2700.27
6501,20240524,27,24,25,2280.64
6502,20240824,791,49,20,2639.96
6503,20250926,90,32,28,5462.94
6504,20250526,77,12,23,3712.04
6505,20260623,68,24,18,263.96
6506,20241017,651,16,28,1745.51
6507,20231214,191,12,20,4878.33
6508,20240817,590,3,22,835.02
6509,20260403,397,31,27,3788.77
6510,20260623,176,28,26,3219.67
6511,20241012,758,27,20,5471.45
6512,20250106,161,7,26,4112.37
6513,20260405,527,4,21,1385.25
6514,20260621,560,25,34,1136.38
6515,20260601,745,4,16,2779.95
6516,20241020,549,25,29,2819.34
6517,20230128,15,24,31,4586.25
6518,20230220,785,22,22,3724.78
6519,20230809,778,45,28,4212.64
6520,20250312,437,40,25,1738.86
6521,20260605,557,53,21,3077.67
6522,20260624,23,51,21,2626.35
6523,20250913,300,2,27,2207.67
6524,20250703,639,13,24,4343.44
6525,20260115,422,38,29,1052.01
6526,20251119,450,34,28,6293.62
6527,20250826,223,29,26,5619.76
6528,20250612,246,42,26,5297.51
6529,20231018,271,53,20,3229.12
6530,20231118,345,25,29,6606.26
6531,20230315,260,12,32,6688.05
6532,20250527,400,10,33,4655.15
6533,20250816,740,4,16,3089.84
6534,20240522,614,53,25,240.65
6535,20251006,522,54,31,2263.07
6536,20240718,777,56,31,2365.74
6537,20230626,363,41,23,1846.28
6538,20240408,561,60,29,5222.38
6539,20240301,294,36,16,4296.3
6540,20240531,708,1,20,1806.72
6541,20240110,611,4,29,2799.0
6542,20240713,779,55,25,3127.93
6543,20240202,632,22,22,3984.1
6544,20231027,356,20,24,2746.35
6545,20260310,524,7,25,2555.43
6546,20260414,678,60,28,3012.27
6547,20240620,606,39,26,830.63
6548,20230502,644,49,26,6622.69
6549,20250806,655,37,30,1811.1
6550,20240910,115,2,18,4035.99
6551,20230808,395,23,30,9505.95
6552,20241216,112,51,28,5458.78
6553,20240720,230,5,16,683.76
6554,20230404,561,44,24,4134.52
6555,20260615,57,12,14,213.77
6556,20240524,349,10,22,5188.54
6557,20251021,375,29,29,999.96
6558,20250201,93,2,32,1705.72
6559,20260410,38,39,24,518.37
6560,20230828,413,7,33,2549.98
6561,20250123,572,53,29,2474.25
6562,20250528,621,51,26,3629.37
6563,20240707,394,57,21,2536.83
6564,20241014,552,24,27,4700.47
6565,20250826,19,6,32,4780.71
6566,20241108,77,22,17,2312.43
6567,20230817,104,46,26,3082.7
6568,20260609,537,59,38,3617.04
6569,20241215,365,3,29,4946.55
6570,20240109,447,5,23,1052.85
6571,20240907,206,19,25,665.54
6572,20250730,433,52,21,992.29
6573,20240921,330,27,30,6786.17
6574,20230428,403,55,32,6245.46
6575,20240313,378,5,28,5588.71
6576,20230126,734,10,22,629.72
6577,20230204,289,59,23,923.65
6578,20241031,754,41,22,6364.04
6579,20260209,791,4,30,5528.84
6580,20250920,306,16,23,5615.34
6581,20230905,746,29,30,8826.63
6582,20241005,121,39,25,4400.12
6583,20231204,379,20,34,9277.84
6584,20240717,724,10,29,4743.64
6585,20240710,421,20,33,2426.92
6586,20230318,781,57,28,1069.83
6587,20260625,309,45,29,4741.19
6588,20251119,571,48,34,9739.65
6589,20241015,207,3,17,3772.88
6590,20241221,629,17,27,4465.36
6591,20250920,167,54,29,4798.66
6592,20231019,773,32,14,584.53
6593,20250828,697,24,33,5519.33
6594,20230703,260,17,22,4735.1
6595,20260507,303,9,31,2050.71
6596,20230905,634,20,20,2354.02
6597,20260309,276,16,27,1644.22
6598,20241005,589,56,27,1551.68
6599,20260101,744,22,22,1354.72
6600,20230614,782,51,30,1810.74
6601,20231026,614,52,29,243.63
6602,20230408,561,46,27,4506.74
6603,20230122,92,25,30,6049.76
6604,20251225,294,8,24,5639.98
6605,20240912,158,57,28,1720.32
6606,20240125,12,14,22,5403.51
6607,20231113,629,1,28,3911.76
6608,20230821,381,20,23,5645.62
6609,20230402,53,32,23,5388.39
6610,20250115,170,48,30,9049.42
6611,20250805,680,32,26,6049.04
6612,20231022,324,18,26,3536.83
6613,20250324,757,36,20,1746.84
6614,20251120,231,17,30,4340.89
6615,20260213,199,16,29,3367.34
6616,20230930,551,2,15,517.54
6617,20240729,323,52,29,4971.02
6618,20251211,577,48,15,3933.75
6619,20230521,714,56,37,725.35
6620,20260301,650,44,26,2861.46
6621,20251220,224,56,33,4433.67
6622,20240216,603,51,22,2943.76
6623,20250219,323,46,23,3805.18
6624,20251003,741,41,40,6014.88
6625,20230202,440,58,29,2763.48
6626,20250308,95,11,19,1209.66
6627,20240920,275,41,28,693.25
6628,20250106,137,42,24,302.68
6629,20231003,130,4,27,2362.8
6630,20260511,294,25,25,7569.16
6631,20260225,716,44,30,2260.88
6632,20260323,769,22,18,1043.36
6633,20240723,415,42,16,943.71
6634,20250802,51,38,24,1364.23
6635,20231011,515,6,30,2271.68
6636,20230127,103,41,24,2878.44
6637,20260102,749,56,23,3054.13
6638,20250309,334,31,36,9004.24
6639,20231106,350,13,24,4058.7
6640,20260108,725,57,33,9435.83
6641,20240113,775,44,25,3731.66
6642,20250302,657,22,34,4397.94
6643,20230213,214,21,30,7917.29
6644,20251214,712,39,31,2154.38
6645,20231121,435,33,27,4408.38
6646,20240127,455,5,24,641.97
6647,20250322,594,42,29,1900.27
6648,20260427,787,9,27,3780.25
6649,20240412,2,48,33,3216.7
6650,20240523,770,7,27,1946.33
6651,20250914,663,60,22,5411.95
6652,20260620,73,40,26,4165.54
6653,20240902,639,8,23,3100.22
6654,20260514,619,60,21,1639.11
6655,20231012,450,43,18,5437.9
6656,20250319,745,3,25,3084.17
6657,20241101,379,4,27,6673.1
6658,20250309,206,15,24,583.29
6659,20250703,516,47,23,1393.16
6660,20230405,73,7,22,3770.93
6661,20230724,11,57,29,1193.1
6662,20231019,47,26,19,3365.6
6663,20260203,433,55,18,1017.35
6664,20241021,261,35,28,3672.43
6665,20250916,363,25,26,2449.69
6666,20230514,197,5,37,4278.79
6667,20251025,759,41,28,4521.46
6668,20250108,432,8,26,4511.47
6669,20250226,44,21,24,3827.85
6670,20240205,505,38,26,2638.74
6671,20240226,62,53,21,7969.22
6672,20250715,31,14,29,7616.58
6673,20240809,638,25,16,472.14
6674,20251229,251,31,28,9217.35
6675,20260605,425,56,29,2958.09
6676,20230707,516,38,29,1558.23
6677,20251208,714,30,31,568.76
6678,20250611,426,53,32,2346.02
6679,20251220,75,55,15,1634.25
6680,20250309,231,39,32,3588.47
6681,20250611,683,42,26,7798.67
6682,20250118,468,45,27,5787.33
6683,20241223,158,12,21,1259.52
6684,20241015,751,46,29,2144.47
6685,20250711,686,18,27,3383.92
6686,20251213,20,47,27,1183.11
6687,20260625,418,27,20,3703.63
6688,20231022,90,10,30,5373.38
6689,20260429,701,41,33,2339.9
6690,20241113,650,9,23,2062.42
6691,20260407,607,21,24,3723.45
6692,20230117,287,36,17,3110.95
6693,20231004,280,46,22,731.47
6694,20241206,355,34,30,2821.21
6695,20250613,56,4,24,5152.28
6696,20240422,739,5,35,6668.18
6697,20250820,254,54,27,1722.55
6698,20230624,717,18,28,679.17
6699,20251128,618,50,32,2243.29
6700,20250204,42,57,27,5019.72
6701,20230224,589,43,25,1833.77
6702,20230927,140,7,26,2137.0
6703,20250508,625,59,31,9584.63
6704,20250805,397,15,29,2911.07
6705,20241031,680,12,28,5629.49
6706,20251213,405,26,34,6263.09
6707,20250224,714,16,27,737.8
6708,20240922,360,41,34,3520.05
6709,20230502,482,60,34,2037.82
6710,20230122,278,28,29,5923.66
6711,20240709,781,53,22,987.35
6712,20231225,306,33,32,6144.01
6713,20240706,521,13,33,7458.29
6714,20230613,303,26,26,2143.79
6715,20231104,507,26,32,6680.43
6716,20231114,17,26,28,5075.3
6717,20250116,423,34,22,358.38
6718,20251028,293,39,22,5491.08
6719,20260317,651,35,28,1181.52
6720,20250107,295,16,27,5356.42
6721,20230513,647,4,15,2235.79
6722,20250122,202,27,34,7750.78
6723,20231031,29,13,29,4281.43
6724,20240215,14,18,32,2267.92
6725,20250627,487,27,18,505.43
6726,20251004,554,1,24,921.86
6727,20240110,531,35,20,231.38
6728,20250523,678,9,23,1928.6
6729,20241120,382,37,25,1083.32
6730,20231120,72,52,39,3618.54
6731,20230819,69,26,33,5217.86
6732,20231124,749,5,26,4037.57
6733,20231128,128,15,29,812.61
6734,20231103,127,11,26,5723.78
6735,20251225,425,57,23,2707.83
6736,20241123,467,31,17,2654.05
6737,20250110,51,37,28,1915.77
6738,20240714,539,54,32,6458.4
6739,20250913,115,59,20,3910.96
6740,20250523,472,10,27,653.46
6741,20250901,359,4,33,4174.68
6742,20241019,385,18,28,1554.17
6743,20240719,707,42,21,3332.3
6744,20250820,364,59,32,1405.48
6745,20240927,123,15,26,2145.51
6746,20230130,728,19,27,476.08
6747,20250721,174,42,24,3516.29
6748,20251210,61,42,22,139.19
6749,20230115,115,58,26,5621.56
6750,20240615,249,6,27,592.53
6751,20250527,432,22,25,4183.26
6752,20231124,226,24,30,6181.03
6753,20230811,395,46,25,7113.29
6754,20240221,53,59,23,4776.36
6755,20230331,135,39,25,608.29
6756,20251014,477,46,20,3791.46
6757,20251228,368,22,22,1676.56
6758,20240116,159,52,34,3645.26
6759,20240301,571,33,15,3443.28
6760,20250902,675,32,21,5572.45
6761,20260527,490,24,17,1174.65
6762,20230424,69,24,27,4476.09
6763,20241202,551,4,21,673.64
6764,20250322,416,45,20,1557.03
6765,20250425,325,11,28,5220.61
6766,20230530,480,29,25,7949.57
6767,20230719,299,60,26,252.83
6768,20231206,600,6,30,1181.75
6769,20241231,565,3,30,698.26
6770,20260403,729,59,23,6216.25
6771,20240904,751,56,17,1100.81
6772,20231228,196,23,24,1592.56
6773,20230702,186,7,27,4049.13
6774,20241128,590,7,28,1448.54
6775,20230709,463,38,29,4170.31
6776,20250925,60,59,26,1370.06
6777,20240731,589,53,29,2259.48
6778,20250512,264,26,33,264.41
6779,20240603,616,33,29,5789.35
6780,20251127,466,12,28,6502.13
6781,20250714,775,7,26,3926.17
6782,20260216,448,6,19,316.18
6783,20260507,194,17,32,7650.1
6784,20250218,592,23,33,4912.56
6785,20250507,521,57,28,5524.42
6786,20251207,675,34,26,5024.96
6787,20230920,517,58,30,8185.61
6788,20260404,716,44,23,1733.34
6789,20230124,726,29,31,6364.7
6790,20250620,58,29,35,830.1
6791,20260504,543,57,26,3226.73
6792,20250724,342,46,21,1609.6
6793,20240304,161,26,27,4286.94
6794,20231114,735,18,24,1894.57
6795,20250827,456,49,22,2787.86
6796,20240806,464,2,25,4846.91
6797,20231001,229,59,31,3958.65
6798,20240404,779,36,27,2685.77
6799,20231013,384,48,22,1034.68
6800,20250131,30,22,20,4046.98
6801,20230610,457,12,30,1338.81
6802,20230104,271,29,31,4210.41
6803,20241031,308,18,20,3588.91
6804,20231205,13,44,26,1964.05
6805,20250927,700,44,24,2950.03
6806,20260102,244,22,22,4893.54
6807,20230914,164,11,21,7215.16
6808,20240317,241,13,22,5935.27
6809,20230929,788,52,34,4436.02
6810,20250219,401,55,25,4379.38
6811,20230809,313,10,26,2960.16
6812,20230324,542,54,31,2574.69
6813,20241122,126,29,26,2316.07
6814,20250901,568,50,23,377.16
6815,20231017,261,46,26,4127.45
6816,20251221,27,27,35,3049.18
6817,20250902,766,60,30,5088.22
6818,20231101,488,20,21,4452.1
6819,20250422,534,11,20,1862.09
6820,20251206,325,36,21,3464.22
6821,20250720,490,5,32,2060.48
6822,20241016,145,24,23,4201.1
6823,20240803,709,24,27,791.88
6824,20240822,558,1,27,4184.43
6825,20230501,492,10,22,1746.88
6826,20250326,448,15,21,396.1
6827,20230909,176,41,29,3186.16
6828,20251025,37,29,29,8843.05
6829,20260402,462,51,25,3232.08
6830,20230426,754,36,19,5721.35
6831,20240609,17,29,24,4144.95
6832,20230322,437,10,21,1568.69
6833,20230528,116,15,29,668.61
6834,20251222,235,9,27,5974.62
6835,20231003,84,3,33,1398.51
6836,20230818,321,14,36,12806.37
6837,20240318,574,52,19,4310.15
6838,20240905,698,35,26,1660.47
6839,20241220,410,20,24,2016.94
6840,20240826,421,11,19,1306.36
6841,20260126,144,18,16,2585.83
6842,20230227,716,17,28,2077.35
6843,20250112,29,25,30,4250.07
6844,20250614,296,5,14,923.23
6845,20241208,143,18,32,5711.61
6846,20230604,21,59,29,6132.13
6847,20230809,4,40,21,4285.35
6848,20231102,697,36,25,3748.93
6849,20230926,62,15,22,6308.54
6850,20251210,597,36,26,212.89
6851,20240128,140,16,23,2209.93
6852,20250301,139,40,26,7267.25
6853,20251205,775,53,27,4635.76
6854,20240612,479,40,31,5731.5
6855,20250212,264,10,16,128.2
6856,20240415,72,17,33,3002.58
6857,20230304,420,57,26,2413.36
6858,20230820,360,2,22,2792.41
6859,20240603,702,40,33,6276.41
6860,20230729,190,44,25,888.57
6861,20230204,508,51,35,7362.27
6862,20250223,296,35,29,1542.9
6863,20250807,726,23,25,5723.75
6864,20250505,638,37,33,997.23
6865,20260211,249,60,31,927.38
6866,20260628,321,32,26,8456.84
6867,20251002,686,16,25,4421.43
6868,20230624,151,26,24,8520.26
6869,20260319,719,17,23,1282.51
6870,20260629,685,8,21,1918.65
6871,20251002,715,54,21,2508.31
6872,20260214,107,34,24,1379.8
6873,20241122,776,52,34,2467.68
6874,20231114,632,12,19,4082.51
6875,20251225,272,53,23,1349.82
6876,20241115,760,44,24,5957.12
6877,20241027,788,41,23,2741.41
6878,20260325,305,57,23,3187.57
6879,20240618,330,16,28,7366.52
6880,20230616,508,34,23,5135.28
6881,20230901,199,27,25,2495.91
6882,20230105,72,11,24,2393.44
6883,20260224,433,50,35,1269.7
6884,20241130,216,43,27,7596.38
6885,20260111,664,43,32,777.68
6886,20231207,306,24,26,5715.09
6887,20230708,559,48,28,1382.85
6888,20231109,274,59,20,2806.2
6889,20250223,709,13,22,679.78
6890,20260105,113,48,28,2987.98
6891,20230629,297,47,36,5833.37
6892,20260303,712,49,24,1636.76
6893,20260612,119,26,21,5496.84
6894,20230723,86,5,34,312.27
6895,20230715,700,25,14,1852.37
6896,20250203,640,45,30,2743.55
6897,20251204,714,46,21,470.14
6898,20260602,434,2,21,2488.85
6899,20240730,701,35,32,1980.57
6900,20230306,498,52,20,4797.25
6901,20241213,393,60,27,488.73
6902,20231111,190,8,24,712.7
6903,20260622,229,41,38,4538.44
6904,20230526,74,28,28,3132.18
6905,20240920,531,45,22,249.16
6906,20251127,463,5,33,5141.55
6907,20260207,644,57,32,10661.17
6908,20231102,500,11,21,6903.09
6909,20250225,564,51,24,2009.46
6910,20240730,708,26,31,3419.82
6911,20250103,418,49,31,4226.86
6912,20250517,64,35,24,3542.47
6913,20231221,791,35,24,3387.18
6914,20240509,344,39,30,1906.42
6915,20230114,195,13,32,6241.57
6916,20231230,482,37,31,1959.32
6917,20251012,374,45,30,5998.21
6918,20250529,194,51,29,5345.63
6919,20260527,96,29,25,3825.57
6920,20230619,283,6,21,3403.26
6921,20260613,538,15,30,1740.44
6922,20251103,551,24,26,849.54
6923,20250626,194,31,21,6196.2
6924,20241004,573,29,32,3492.85
6925,20230425,670,29,22,3756.81
6926,20250815,647,1,17,2015.82
6927,20230914,526,8,22,251.02
6928,20260428,764,26,23,688.28
6929,20230710,14,1,23,1617.47
6930,20240617,141,54,27,4241.35
6931,20231008,327,29,33,777.25
6932,20240124,117,46,26,1293.49
6933,20260422,35,57,25,306.56
6934,20250308,611,7,24,2241.78
6935,20231217,77,28,24,4188.35
6936,20240630,109,42,27,7109.52
6937,20260326,416,24,33,3490.57
6938,20230906,341,20,30,1438.61
6939,20230106,598,40,20,1630.82
6940,20260614,182,21,34,4681.79
6941,20240430,120,40,23,3146.78
6942,20260410,474,27,29,6501.91
