AdvertisingKey,DateKey,ProductKey,CampaignType,Impressions,Clicks,AdSpend,AdSales
13393,20230828,548,Sponsored Products,1023,3,1.87,4.82
13394,20230626,458,Sponsored Brands,1063,15,20.85,109.05
13395,20241013,712,Sponsored Products,1193,18,31.25,198.3
13396,20230723,790,Sponsored Products,3560,16,21.57,102.37
13397,20231107,704,Sponsored Brands,459,2,2.84,7.86
13398,20230323,535,Sponsored Brands,816,12,9.07,54.07
13399,20240307,718,Sponsored Display,1937,13,16.54,100.7
13400,20230902,428,Sponsored Products,275,1,1.71,5.99
13401,20230531,111,Sponsored Products,3921,69,90.86,498.69
13402,20241119,683,Sponsored Products,1232,21,30.62,132.71
13403,20230329,260,Sponsored Products,904,4,5.34,28.15
13404,20251225,536,Sponsored Products,2770,37,28.86,102.69
13405,20250916,242,Sponsored Products,1812,14,6.58,37.23
13406,20240304,551,DSP,495,5,4.08,13.79
13407,20250914,168,Sponsored Display,1441,10,8.0,33.08
13408,20240901,234,Sponsored Brands,394,6,4.67,20.39
13409,20240616,317,Sponsored Products,1198,10,9.8,27.99
13410,20240611,700,Sponsored Products,1630,14,20.98,71.94
13411,20230527,401,Sponsored Products,421,4,2.47,7.04
13412,20231210,780,Sponsored Products,1445,9,12.65,52.19
13413,20250627,457,Sponsored Brands,390,3,5.34,25.59
13414,20250822,639,Sponsored Products,3907,75,93.91,188.35
13415,20250226,10,Sponsored Products,3265,31,29.01,169.21
13416,20230127,262,Sponsored Products,1818,33,54.55,316.77
13417,20250613,372,Sponsored Products,695,4,5.37,29.28
13418,20230607,443,Sponsored Products,1520,13,8.76,44.34
13419,20241126,84,Sponsored Brands,377,5,4.14,19.62
13420,20230323,617,Sponsored Products,1692,7,2.88,6.46
13421,20240827,63,Sponsored Brands,2715,8,3.92,19.65
13422,20260211,300,Sponsored Brands,2159,6,3.78,17.94
13423,20250105,793,Sponsored Products,308,3,3.39,9.08
13424,20250215,42,Sponsored Products,1893,30,25.49,164.63
13425,20260620,278,Sponsored Brands,845,13,17.96,73.38
13426,20230115,324,Sponsored Products,3325,26,12.74,19.45
13427,20260530,310,DSP,2548,21,23.59,117.97
13428,20251112,257,Sponsored Brands,1007,13,7.15,26.86
13429,20240226,52,Sponsored Brands,2150,28,20.11,52.94
13430,20260318,348,Sponsored Products,191,1,1.26,5.55
13431,20240623,248,Sponsored Products,1104,15,8.83,46.5
13432,20250324,609,Sponsored Products,1635,18,26.14,149.6
13433,20250823,446,Sponsored Products,652,5,7.78,36.07
13434,20240918,520,Sponsored Products,1357,17,10.84,56.33
13435,20260509,549,Sponsored Products,627,9,8.71,34.3
13436,20240424,782,Sponsored Display,1240,14,6.75,41.12
13437,20240522,706,Sponsored Brands,893,8,13.25,60.49
13438,20241023,24,Sponsored Products,690,3,4.34,25.97
13439,20240317,17,DSP,3497,43,55.51,124.92
13440,20240423,512,Sponsored Products,1409,14,19.88,38.6
13441,20230323,645,Sponsored Products,1493,29,27.45,88.18
13442,20250321,230,Sponsored Products,1123,6,5.73,29.52
13443,20231118,188,DSP,1692,11,12.17,42.73
13444,20230517,348,Sponsored Brands,546,6,5.21,22.98
13445,20250409,607,Sponsored Display,3488,27,28.4,44.66
13446,20240723,457,Sponsored Products,2208,33,24.83,140.4
13447,20230613,241,Sponsored Products,2711,42,19.12,100.1
13448,20240426,115,Sponsored Brands,2228,39,63.77,144.05
13449,20230304,447,Sponsored Brands,2303,30,29.92,77.93
13450,20240104,585,Sponsored Brands,1303,8,5.14,21.83
13451,20240218,787,Sponsored Products,414,2,1.18,3.12
13452,20240130,634,Sponsored Products,1358,16,28.5,101.92
13453,20250912,122,Sponsored Products,2320,36,47.14,143.31
13454,20260225,253,Sponsored Products,2601,21,11.55,66.61
13455,20241208,552,Sponsored Products,857,7,6.15,18.46
13456,20230706,437,DSP,2939,40,68.35,181.5
13457,20240417,257,Sponsored Brands,2993,50,80.01,158.35
13458,20260420,159,Sponsored Products,701,11,12.32,52.41
13459,20230726,460,Sponsored Products,505,2,2.79,6.1
13460,20251004,348,Sponsored Brands,4403,41,65.39,337.43
13461,20250915,738,Sponsored Display,858,14,24.43,137.09
13462,20230326,182,Sponsored Products,1652,11,16.91,60.48
13463,20260424,281,Sponsored Products,2691,51,36.85,188.58
13464,20230407,605,Sponsored Products,4567,73,46.7,140.79
13465,20230923,742,Sponsored Brands,590,2,2.76,4.18
13466,20230822,516,Sponsored Products,1378,22,31.12,105.25
13467,20240815,15,DSP,286,3,3.94,11.71
13468,20240627,787,Sponsored Products,1940,36,21.18,57.8
13469,20240209,271,Sponsored Products,1166,15,23.23,128.01
13470,20251115,658,Sponsored Brands,1021,11,9.83,60.62
13471,20251212,455,Sponsored Products,553,10,10.57,30.05
13472,20240330,557,Sponsored Brands,4234,46,82.24,289.84
13473,20231211,751,Sponsored Products,2116,7,9.55,17.37
13474,20250929,792,Sponsored Products,1017,13,9.9,19.87
13475,20241105,420,Sponsored Display,208,3,2.27,9.46
13476,20240609,348,Sponsored Display,3107,51,35.74,146.49
13477,20230510,320,Sponsored Products,1736,13,14.82,82.32
13478,20250505,788,Sponsored Products,1255,16,27.79,153.85
13479,20240414,642,Sponsored Products,1959,36,18.44,103.89
13480,20230703,453,Sponsored Products,1429,20,33.07,86.65
13481,20250506,34,Sponsored Brands,1217,24,31.97,160.17
13482,20260313,365,Sponsored Display,336,4,3.88,21.52
13483,20230822,786,Sponsored Brands,359,2,0.85,4.15
13484,20250727,575,Sponsored Brands,2459,27,11.68,30.9
13485,20240205,531,DSP,41,0,0.0,0.0
13486,20230517,521,Sponsored Brands,2457,11,12.82,51.29
13487,20260426,479,Sponsored Products,2701,17,10.0,54.57
13488,20240229,741,Sponsored Display,1758,16,23.35,40.33
13489,20240202,179,Sponsored Products,455,6,5.62,20.42
13490,20230825,194,Sponsored Products,1671,24,30.55,48.32
13491,20240328,317,DSP,1571,25,34.73,76.83
13492,20240406,339,Sponsored Brands,1971,38,18.94,87.37
13493,20250102,182,Sponsored Brands,6609,40,29.8,44.86
13494,20230418,627,DSP,2433,27,28.34,64.98
13495,20231230,140,Sponsored Display,2265,28,14.39,42.97
13496,20251219,271,Sponsored Products,2096,23,16.44,82.49
13497,20230917,446,Sponsored Products,1048,17,28.09,174.66
13498,20250705,254,Sponsored Products,2459,16,11.81,72.97
13499,20230117,276,Sponsored Brands,988,6,4.35,19.33
13500,20231112,133,Sponsored Brands,3172,62,42.71,102.52
13501,20260125,716,Sponsored Brands,3087,17,28.23,85.16
13502,20231006,729,Sponsored Brands,2227,20,31.72,190.21
13503,20260428,277,Sponsored Display,628,4,5.42,13.56
13504,20240429,174,Sponsored Brands,3593,21,20.05,77.76
13505,20250703,233,Sponsored Products,1914,28,34.21,131.52
13506,20260120,776,Sponsored Brands,1361,12,5.34,19.58
13507,20240321,540,Sponsored Display,3364,31,50.59,115.42
13508,20230909,777,Sponsored Products,748,11,7.86,15.23
13509,20240704,695,Sponsored Display,4299,60,84.34,420.36
13510,20241202,20,Sponsored Products,506,6,10.3,66.86
13511,20230809,519,Sponsored Products,2805,20,8.11,38.19
13512,20250721,137,Sponsored Products,1198,7,3.98,25.43
13513,20240829,318,Sponsored Products,1617,14,13.26,59.1
13514,20241031,147,Sponsored Products,995,6,8.06,49.84
13515,20241202,418,Sponsored Products,838,6,7.0,23.11
13516,20251122,276,Sponsored Brands,102,0,0.0,0.0
13517,20251006,113,Sponsored Display,72,0,0.0,0.0
13518,20230415,432,Sponsored Products,2327,29,17.39,112.35
13519,20240929,128,Sponsored Brands,749,8,13.21,61.81
13520,20250225,251,Sponsored Products,365,2,3.46,21.52
13521,20251023,329,Sponsored Products,402,2,1.13,3.89
13522,20230216,295,DSP,251,3,2.65,4.8
13523,20251126,315,Sponsored Display,701,9,9.69,26.44
13524,20230822,598,Sponsored Products,2210,42,21.87,49.47
13525,20231016,58,Sponsored Products,523,6,4.97,15.71
13526,20240219,583,Sponsored Display,552,7,3.02,12.1
13527,20250206,799,Sponsored Products,415,3,1.77,3.37
13528,20230115,656,Sponsored Products,1762,6,8.6,36.46
13529,20240804,417,Sponsored Brands,634,5,8.23,25.6
13530,20230613,306,DSP,3197,20,29.75,70.67
13531,20230325,30,Sponsored Brands,478,7,6.47,39.76
13532,20260523,224,Sponsored Products,3291,45,20.39,111.35
13533,20240515,666,Sponsored Display,2019,23,20.52,64.04
13534,20250108,98,DSP,4130,70,110.22,576.88
13535,20231209,245,Sponsored Products,660,2,0.81,3.9
13536,20250606,436,Sponsored Products,1427,26,14.32,76.69
13537,20240728,169,Sponsored Products,593,3,4.93,30.95
13538,20230304,195,Sponsored Products,4845,73,91.16,588.18
13539,20250808,418,Sponsored Products,819,11,7.8,41.17
13540,20230518,113,Sponsored Products,1185,10,8.55,40.32
13541,20231110,168,Sponsored Display,3210,11,14.0,30.11
13542,20251024,108,Sponsored Products,1301,25,13.72,81.09
13543,20240213,59,Sponsored Display,1615,30,28.13,169.03
13544,20240413,329,Sponsored Products,3219,21,12.06,55.25
13545,20250212,291,Sponsored Products,4293,19,29.87,182.86
13546,20240521,409,Sponsored Display,3713,28,48.49,82.7
13547,20241009,145,Sponsored Display,2678,29,17.18,67.08
13548,20251002,38,DSP,2112,35,18.46,45.91
13549,20241027,734,DSP,2902,46,79.76,434.8
13550,20231001,302,Sponsored Display,4358,38,40.62,114.22
13551,20251119,411,Sponsored Brands,345,1,0.91,2.87
13552,20240122,129,Sponsored Brands,2803,50,89.02,452.39
13553,20250505,98,Sponsored Display,1125,19,16.24,92.13
13554,20240622,102,Sponsored Products,474,8,7.46,23.6
13555,20241121,130,DSP,6620,127,146.79,306.59
13556,20230101,761,Sponsored Products,2325,41,18.12,98.18
13557,20240320,749,Sponsored Display,1061,10,14.03,66.29
13558,20240712,605,Sponsored Products,10445,66,115.18,182.04
13559,20260109,500,Sponsored Brands,421,7,11.3,69.98
13560,20230728,491,Sponsored Products,275,2,1.23,4.97
13561,20260614,770,Sponsored Products,2408,41,53.27,249.98
13562,20230115,599,Sponsored Brands,1212,18,25.87,79.88
13563,20250827,179,Sponsored Products,854,7,8.62,35.22
13564,20250115,307,Sponsored Products,4179,49,25.57,132.42
13565,20260116,695,Sponsored Brands,1590,12,20.45,89.14
13566,20260223,409,Sponsored Display,2981,40,42.55,174.85
13567,20250819,12,Sponsored Products,1317,6,3.47,17.6
13568,20251119,291,Sponsored Products,858,5,8.55,52.15
13569,20230204,508,Sponsored Products,467,7,4.73,22.16
13570,20231108,788,Sponsored Products,666,12,11.19,41.47
13571,20250930,557,Sponsored Brands,1808,27,42.86,87.13
13572,20240329,623,Sponsored Brands,511,3,2.08,3.21
13573,20251019,245,Sponsored Display,2560,11,17.69,31.24
13574,20230128,617,Sponsored Brands,370,3,4.98,29.07
13575,20240525,456,DSP,1053,5,2.34,14.86
13576,20231230,450,Sponsored Products,1953,16,17.63,55.44
13577,20251112,200,Sponsored Brands,1027,7,8.94,37.41
13578,20240703,761,Sponsored Brands,1008,10,4.23,15.08
13579,20251010,459,Sponsored Brands,552,2,1.55,9.34
13580,20231223,630,Sponsored Products,2073,40,50.0,217.21
13581,20230221,729,Sponsored Brands,2985,45,56.62,237.24
13582,20250426,734,Sponsored Brands,1517,17,21.08,72.81
13583,20241023,615,Sponsored Brands,730,8,10.09,25.51
13584,20251119,294,Sponsored Products,383,5,6.18,39.34
13585,20250414,512,Sponsored Products,1433,23,36.84,154.9
13586,20251126,771,Sponsored Brands,247,3,3.98,21.11
13587,20230617,4,Sponsored Products,3007,43,50.56,201.77
13588,20260517,574,Sponsored Display,1481,20,23.17,40.62
13589,20231104,196,Sponsored Products,2898,32,24.0,37.11
13590,20260604,339,Sponsored Brands,1119,22,16.69,71.23
13591,20231007,56,Sponsored Brands,3232,11,8.65,13.63
13592,20230518,26,Sponsored Products,353,4,3.73,13.02
13593,20230607,404,DSP,3421,46,38.37,96.39
13594,20240218,597,Sponsored Products,2005,14,10.74,31.01
13595,20240518,566,Sponsored Brands,2330,38,53.18,206.23
13596,20240222,399,Sponsored Products,1045,19,32.99,102.66
13597,20240320,326,Sponsored Brands,2101,12,6.35,25.18
13598,20240303,154,Sponsored Brands,1532,18,26.93,123.56
13599,20240811,716,Sponsored Products,4251,14,15.37,43.25
13600,20250419,616,Sponsored Products,1663,10,16.27,86.88
13601,20230720,323,DSP,1623,19,9.01,31.49
13602,20250101,798,Sponsored Products,4580,29,32.36,205.95
13603,20250430,173,Sponsored Display,1489,26,20.54,61.51
13604,20230730,339,Sponsored Products,3234,52,83.99,382.33
13605,20230530,744,Sponsored Products,2027,11,11.78,26.18
13606,20240615,302,Sponsored Products,261,5,5.04,24.88
13607,20260403,288,Sponsored Brands,443,4,2.45,13.86
13608,20240804,622,Sponsored Products,1667,20,31.74,140.91
13609,20241121,517,Sponsored Products,1092,6,8.95,25.13
13610,20250618,653,Sponsored Products,1879,36,18.54,52.5
13611,20240409,8,Sponsored Display,519,9,3.64,16.84
13612,20240516,494,Sponsored Display,1063,4,6.12,12.88
13613,20260529,143,Sponsored Brands,418,4,3.59,14.66
13614,20230210,566,Sponsored Brands,1242,16,11.78,70.29
13615,20230529,542,Sponsored Brands,1988,35,31.93,189.68
13616,20260128,500,DSP,2878,48,24.55,62.12
13617,20240717,769,Sponsored Products,2125,19,7.87,23.89
13618,20240704,343,Sponsored Brands,1921,34,26.27,126.14
13619,20240921,218,DSP,582,7,5.72,11.05
13620,20251228,308,Sponsored Products,1798,5,2.56,12.27
13621,20250619,772,Sponsored Products,67,1,1.32,8.19
13622,20240909,476,Sponsored Display,2746,50,62.66,402.87
13623,20230722,446,Sponsored Brands,1880,23,32.37,95.53
13624,20240209,560,Sponsored Brands,694,4,1.83,4.05
13625,20230603,66,Sponsored Products,178,1,1.73,6.51
13626,20260509,548,Sponsored Brands,1186,21,12.05,26.53
13627,20240310,431,DSP,2550,25,10.97,28.8
13628,20231025,134,Sponsored Brands,2359,43,42.6,130.62
13629,20260620,81,Sponsored Brands,2384,35,26.86,83.16
13630,20250907,286,Sponsored Products,1813,30,15.16,65.3
13631,20240815,454,Sponsored Brands,103,1,1.48,2.92
13632,20260220,543,Sponsored Products,1185,23,20.14,110.52
13633,20260613,767,DSP,2034,9,15.23,80.02
13634,20250813,246,Sponsored Brands,1475,24,32.47,191.58
13635,20250625,391,Sponsored Products,756,14,25.12,52.3
13636,20230203,715,Sponsored Products,1119,11,12.56,46.52
13637,20240430,295,Sponsored Products,1819,29,29.88,126.16
13638,20250127,436,Sponsored Brands,622,9,4.18,23.65
13639,20230906,427,Sponsored Products,636,7,6.37,30.47
13640,20251022,368,Sponsored Products,480,7,10.25,55.19
13641,20230701,395,Sponsored Products,1808,7,9.57,27.57
13642,20240430,659,Sponsored Products,434,4,5.3,12.9
13643,20251118,273,Sponsored Products,2197,27,33.49,52.93
13644,20260623,272,Sponsored Products,451,7,5.36,30.42
13645,20231215,602,Sponsored Products,1026,6,3.46,14.72
13646,20250107,280,Sponsored Products,1144,8,3.52,12.59
13647,20251101,279,Sponsored Brands,2506,32,19.58,121.03
13648,20240809,92,DSP,831,14,18.57,78.18
13649,20231104,309,Sponsored Products,385,1,0.5,2.33
13650,20250218,154,Sponsored Products,629,8,3.96,10.51
13651,20240811,82,Sponsored Display,2330,35,35.1,113.98
13652,20260528,356,Sponsored Display,936,17,22.04,33.51
13653,20240726,172,DSP,880,4,3.75,15.79
13654,20230430,623,Sponsored Products,1391,14,20.76,58.51
13655,20250207,317,Sponsored Products,853,6,4.6,21.86
13656,20241117,121,Sponsored Products,368,3,4.38,7.68
13657,20240206,16,Sponsored Products,4963,40,52.9,110.65
13658,20240508,209,Sponsored Brands,194,2,1.37,3.08
13659,20240526,772,Sponsored Brands,1093,5,7.84,13.7
13660,20260613,173,Sponsored Display,4256,72,36.93,176.67
13661,20240315,699,Sponsored Products,1438,12,9.39,22.24
13662,20260409,192,Sponsored Products,2662,22,18.19,42.02
13663,20250822,299,Sponsored Products,549,4,3.54,21.64
13664,20260603,450,Sponsored Products,347,2,3.14,13.58
13665,20250502,612,Sponsored Display,1138,20,8.83,15.11
13666,20250618,252,Sponsored Brands,1776,28,44.27,206.59
13667,20240721,96,Sponsored Brands,730,2,2.95,8.85
13668,20230802,263,Sponsored Products,512,6,8.64,39.76
13669,20240416,107,Sponsored Products,608,3,1.49,9.0
13670,20260512,749,Sponsored Products,2807,28,14.65,90.37
13671,20260317,422,Sponsored Display,993,17,11.49,34.22
13672,20240612,183,Sponsored Display,592,2,2.87,9.8
13673,20230313,732,Sponsored Products,222,2,2.66,5.99
13674,20240405,283,Sponsored Brands,2438,16,22.18,77.62
13675,20230120,36,DSP,3151,35,21.84,102.83
13676,20230210,249,Sponsored Display,951,17,28.08,151.45
13677,20250627,599,Sponsored Products,880,9,6.13,37.39
13678,20260314,538,Sponsored Products,2561,10,6.09,16.12
13679,20260129,252,Sponsored Products,1602,10,7.04,44.25
13680,20230317,482,Sponsored Products,852,7,10.22,49.59
13681,20231013,192,Sponsored Display,1799,10,11.25,40.96
13682,20260520,316,Sponsored Products,738,14,9.13,51.82
13683,20230805,411,Sponsored Display,4210,29,39.89,247.53
13684,20260319,174,Sponsored Products,450,3,4.17,8.3
13685,20241009,356,Sponsored Products,1543,16,24.38,96.66
13686,20260331,372,Sponsored Products,437,5,6.19,20.06
13687,20241119,20,DSP,2046,40,21.59,51.25
13688,20241127,170,Sponsored Brands,866,16,13.39,30.59
13689,20231217,361,Sponsored Brands,6105,83,143.9,330.69
13690,20250810,666,Sponsored Products,936,13,17.61,75.81
13691,20230226,377,Sponsored Display,1099,18,22.4,101.59
13692,20230615,182,Sponsored Brands,180,1,1.17,4.77
13693,20260514,273,DSP,1115,10,7.79,23.86
13694,20240713,529,Sponsored Display,1102,5,4.54,17.43
13695,20231104,468,Sponsored Products,3493,13,10.34,51.05
13696,20240502,602,Sponsored Display,667,12,17.51,26.7
13697,20251128,634,Sponsored Products,8120,136,100.09,344.04
13698,20231227,135,Sponsored Display,1883,10,9.15,39.4
13699,20251106,605,Sponsored Products,1351,4,1.98,6.44
13700,20230302,300,Sponsored Brands,476,4,4.94,21.65
13701,20240425,494,Sponsored Products,2428,42,41.53,231.13
13702,20231031,581,Sponsored Products,1413,22,16.66,91.35
13703,20230929,315,Sponsored Brands,2400,34,34.79,148.22
13704,20240917,528,Sponsored Products,2577,39,34.05,109.96
13705,20230524,113,Sponsored Products,513,8,12.94,36.9
13706,20240723,380,DSP,1007,5,2.12,3.62
13707,20230428,14,Sponsored Products,1176,4,4.25,22.21
13708,20240319,440,Sponsored Products,724,8,8.52,37.01
13709,20251108,266,Sponsored Products,911,16,23.49,103.13
13710,20260408,420,Sponsored Display,1801,14,17.27,61.46
13711,20260501,450,Sponsored Products,2779,23,41.18,131.62
13712,20230927,705,DSP,2645,34,19.09,28.89
13713,20260606,646,Sponsored Products,1143,12,5.89,13.94
13714,20230124,201,Sponsored Products,1336,10,4.67,7.04
13715,20240708,305,Sponsored Products,2001,27,33.3,211.47
13716,20250204,193,Sponsored Brands,1104,20,14.84,40.88
13717,20231123,355,Sponsored Products,1721,19,17.83,56.45
13718,20250113,59,Sponsored Products,433,4,2.19,13.75
13719,20250210,561,DSP,525,4,6.15,19.16
13720,20240730,393,DSP,3024,25,27.68,68.52
13721,20240920,597,Sponsored Display,2324,34,45.71,119.57
13722,20250219,155,Sponsored Products,1389,9,6.69,24.96
13723,20250130,97,Sponsored Brands,3813,66,66.8,308.9
13724,20260416,685,Sponsored Products,1312,8,5.42,32.29
13725,20230810,254,Sponsored Products,1961,15,21.72,68.72
13726,20250723,462,Sponsored Products,1774,10,15.22,25.85
13727,20250729,537,Sponsored Brands,1524,18,16.99,64.99
13728,20260613,720,Sponsored Products,2422,47,22.9,38.16
13729,20260608,699,Sponsored Brands,2664,14,24.18,99.77
13730,20250502,618,Sponsored Products,2413,46,47.5,135.69
13731,20240109,563,Sponsored Products,98,1,1.24,7.45
13732,20250825,208,Sponsored Products,2968,29,22.36,137.93
13733,20230307,318,Sponsored Display,2615,13,15.29,43.35
13734,20240728,120,Sponsored Brands,3087,51,21.08,58.51
13735,20241022,468,Sponsored Products,1145,20,22.75,145.99
13736,20230221,354,Sponsored Products,304,3,4.63,8.66
13737,20260621,14,Sponsored Products,1693,32,18.48,49.93
13738,20251008,34,Sponsored Display,1313,6,5.53,28.41
13739,20251128,485,Sponsored Brands,2108,24,39.56,178.55
13740,20230328,597,Sponsored Display,2242,43,73.89,404.97
13741,20260107,694,Sponsored Products,2439,26,15.96,51.11
