InventoryKey,DateKey,ProductKey,WarehouseKey,OnHandUnits,InTransitUnits,ReorderPoint,StockoutFlag
23836,20250122,492,3,160,215,62,0
23837,20240817,635,1,35,107,178,0
23838,20230619,768,10,187,55,130,0
23839,20230323,283,5,164,118,132,0
23840,20250417,795,9,96,200,110,0
23841,20240121,780,8,128,137,48,0
23842,20260414,494,6,119,152,156,0
23843,20230630,281,1,110,102,158,0
23844,20250919,135,5,107,62,49,0
23845,20251212,143,1,138,16,131,0
23846,20260213,634,2,143,233,43,0
23847,20251015,614,4,63,211,143,0
23848,20230105,399,1,134,12,160,0
23849,20230619,167,4,73,136,174,0
23850,20230517,482,8,273,8,192,0
23851,20240528,401,7,218,8,137,0
23852,20240807,694,3,0,174,120,1
23853,20250409,159,3,316,178,184,0
23854,20251030,288,5,436,211,120,0
23855,20250430,667,3,207,118,121,0
23856,20241012,463,9,134,54,100,0
23857,20250801,787,8,198,16,150,0
23858,20251003,188,5,340,77,90,0
23859,20230416,168,7,35,21,84,0
23860,20251210,59,4,30,60,23,0
23861,20250516,410,10,161,148,46,0
23862,20240817,706,7,244,147,126,0
23863,20250804,777,10,177,53,38,0
23864,20240412,519,5,0,245,129,1
23865,20230928,369,6,103,116,154,0
23866,20260203,71,4,128,128,75,0
23867,20241215,284,6,308,188,190,0
23868,20250830,47,4,223,87,84,0
23869,20240626,745,4,221,244,162,0
23870,20240317,15,7,149,6,127,0
23871,20240917,721,4,152,163,181,0
23872,20241219,672,9,162,164,91,0
23873,20260127,111,2,506,201,75,0
23874,20231202,758,10,258,36,151,0
23875,20251008,372,5,123,68,68,0
23876,20231129,252,6,211,33,194,0
23877,20250320,758,10,888,234,110,0
23878,20240122,313,3,49,71,163,0
23879,20250712,40,3,162,163,41,0
23880,20250713,446,7,465,7,74,0
23881,20230817,140,6,120,177,63,0
23882,20240103,231,4,191,187,194,0
23883,20260606,124,9,110,107,121,0
23884,20240509,495,8,158,11,104,0
23885,20260517,441,3,131,226,37,0
23886,20230130,159,9,17,169,44,0
23887,20230907,472,1,156,62,162,0
23888,20241120,382,5,240,125,75,0
23889,20230127,498,5,196,152,60,0
23890,20260509,753,4,171,244,47,0
23891,20260510,372,6,210,113,188,0
23892,20250310,710,7,33,160,74,0
23893,20251222,179,10,166,71,34,0
23894,20260416,206,3,198,128,158,0
23895,20240719,62,8,268,206,131,0
23896,20250530,552,6,89,186,132,0
23897,20250215,246,3,308,153,121,0
23898,20231017,180,2,158,188,71,0
23899,20230630,22,6,219,248,147,0
23900,20230520,408,3,0,124,85,1
23901,20230112,339,3,236,213,107,0
23902,20250119,188,3,395,62,132,0
23903,20231116,23,10,144,216,68,0
23904,20251204,781,10,88,172,27,0
23905,20250429,85,7,35,239,175,0
23906,20250818,87,8,164,101,67,0
23907,20260330,235,4,38,62,71,0
23908,20230305,389,3,0,204,87,1
23909,20250624,621,7,249,247,81,0
23910,20240520,300,7,39,224,87,0
23911,20240828,274,2,233,30,102,0
23912,20230410,365,7,377,201,25,0
23913,20260131,347,4,38,233,183,0
23914,20251106,191,1,72,11,184,0
23915,20250501,728,6,353,84,94,0
23916,20260401,389,4,219,67,88,0
23917,20240613,192,10,233,77,177,0
23918,20240107,404,3,189,5,35,0
23919,20240516,737,2,82,68,190,0
23920,20260403,328,3,64,165,181,0
23921,20230510,342,8,68,187,131,0
23922,20240130,98,7,34,91,88,0
23923,20231019,307,1,217,228,105,0
23924,20260102,712,8,158,8,180,0
23925,20240927,233,1,70,22,131,0
23926,20250509,349,8,195,77,107,0
23927,20230707,728,10,125,141,112,0
23928,20250713,316,4,0,201,122,1
23929,20240228,56,1,105,99,104,0
23930,20230225,628,4,266,140,99,0
23931,20240706,45,9,196,123,59,0
23932,20251206,710,3,153,206,70,0
23933,20240329,657,10,105,29,20,0
23934,20250617,645,4,796,190,24,0
23935,20240314,377,10,216,49,102,0
23936,20230504,410,6,319,214,191,0
23937,20240914,10,2,0,3,121,1
23938,20230309,299,3,0,137,194,1
23939,20260305,777,8,86,179,77,0
23940,20260513,474,1,164,200,170,0
23941,20231030,393,4,96,14,61,0
23942,20240812,101,6,23,242,29,0
23943,20230503,715,2,140,117,67,0
23944,20240823,579,9,60,40,92,0
23945,20250615,361,7,235,167,48,0
23946,20240315,19,3,286,123,35,0
23947,20240704,583,4,92,46,70,0
23948,20260422,284,9,179,238,52,0
23949,20251106,459,2,0,50,159,1
23950,20250401,245,9,59,225,186,0
23951,20240302,574,4,112,237,49,0
23952,20241008,187,2,61,73,134,0
23953,20241017,459,2,203,168,65,0
23954,20260304,455,3,194,41,135,0
23955,20240510,467,2,88,134,165,0
23956,20230301,360,9,275,116,25,0
23957,20240410,60,1,31,128,69,0
23958,20240704,145,1,45,19,98,0
23959,20230816,319,1,183,69,83,0
23960,20240131,685,8,250,203,123,0
23961,20251218,314,5,85,152,83,0
23962,20250209,169,8,80,136,164,0
23963,20240309,43,7,191,10,174,0
23964,20230707,39,8,170,10,173,0
23965,20251010,428,4,272,47,106,0
23966,20241022,138,7,255,7,160,0
23967,20250302,484,3,215,55,46,0
23968,20240410,267,6,197,194,130,0
23969,20240709,248,10,294,91,115,0
23970,20230223,15,10,360,106,116,0
23971,20250817,759,9,147,52,93,0
23972,20230622,627,8,111,164,70,0
23973,20240112,506,9,271,243,89,0
23974,20230611,308,1,90,154,132,0
23975,20231013,597,8,387,36,179,0
23976,20230113,8,7,304,125,31,0
23977,20250402,399,10,69,222,46,0
23978,20260618,133,4,393,74,126,0
23979,20250810,515,5,0,148,108,1
23980,20250425,757,4,141,221,75,0
23981,20241127,288,4,164,19,25,0
23982,20230401,503,4,174,205,123,0
23983,20241104,651,4,170,195,36,0
23984,20260416,555,9,119,192,148,0
23985,20260329,759,8,80,195,28,0
23986,20260130,117,8,0,184,60,1
23987,20250312,197,4,100,136,140,0
23988,20250505,774,1,79,104,116,0
23989,20240909,162,7,188,107,50,0
23990,20251210,243,8,25,200,74,0
23991,20240503,578,5,337,35,193,0
23992,20260107,213,8,115,160,65,0
23993,20240624,606,2,161,158,118,0
23994,20260327,110,8,196,228,141,0
23995,20241119,390,6,170,230,79,0
23996,20230815,175,3,163,82,197,0
23997,20250103,192,7,82,60,136,0
23998,20230615,392,8,66,46,56,0
23999,20250526,642,10,198,57,107,0
24000,20231115,199,10,286,136,49,0
24001,20250326,50,5,75,125,59,0
24002,20240428,784,5,112,218,124,0
24003,20240707,678,5,113,195,139,0
24004,20260420,236,6,153,118,64,0
24005,20260201,789,1,142,197,36,0
24006,20240526,374,8,170,85,167,0
24007,20230525,689,3,216,156,86,0
24008,20231025,411,8,209,226,112,0
24009,20250629,556,10,200,131,108,0
24010,20251028,657,10,180,151,190,0
24011,20240621,118,4,331,237,163,0
24012,20241110,737,1,78,102,54,0
24013,20230323,261,4,176,62,75,0
24014,20241001,82,4,51,201,51,0
24015,20260105,587,3,109,77,132,0
24016,20240531,263,6,147,60,60,0
24017,20240323,197,6,49,246,83,0
24018,20260408,431,8,223,138,166,0
24019,20260501,563,1,209,149,195,0
24020,20230329,78,5,308,132,80,0
24021,20230523,418,4,335,1,101,0
24022,20251106,4,4,26,34,190,1
24023,20230516,139,10,98,25,193,0
24024,20230212,76,1,143,52,171,0
24025,20250131,657,3,306,229,164,0
24026,20240407,212,1,94,102,143,0
24027,20250304,186,7,171,11,72,0
24028,20241205,15,10,142,128,41,0
24029,20230703,12,10,155,61,193,0
24030,20250610,286,8,9,232,41,0
24031,20250308,265,4,128,147,39,0
24032,20250430,320,1,135,169,20,0
24033,20251004,440,5,135,83,165,0
24034,20230822,773,7,167,210,108,0
24035,20241118,447,8,246,232,83,0
24036,20240928,519,7,114,88,73,0
24037,20230216,290,3,560,229,79,0
24038,20251214,717,5,105,192,125,0
24039,20240331,698,7,269,220,91,0
24040,20240912,635,4,174,169,117,0
24041,20240730,481,6,189,177,105,0
24042,20260426,190,7,291,55,180,0
24043,20231013,717,4,101,106,141,0
24044,20251110,612,5,332,100,43,0
24045,20260308,20,4,172,148,137,0
24046,20250204,92,1,253,154,36,0
24047,20250401,207,3,215,233,114,0
24048,20250908,650,2,193,47,139,0
24049,20250625,36,9,255,181,51,0
24050,20251105,345,5,52,232,84,0
24051,20251019,386,3,120,131,114,0
24052,20250128,409,1,479,39,173,0
24053,20240625,434,9,120,202,193,0
24054,20250804,163,5,48,108,166,0
24055,20260310,357,10,42,142,183,0
24056,20231110,513,3,60,147,80,0
24057,20260615,600,7,61,64,115,0
24058,20240412,268,4,327,70,177,0
24059,20240501,579,7,153,172,190,0
24060,20250117,297,8,0,55,160,1
24061,20231206,472,9,244,220,120,0
24062,20250620,566,10,130,19,138,0
24063,20240602,467,9,552,39,42,0
24064,20230603,329,2,233,84,111,0
24065,20240206,266,7,345,111,167,0
24066,20260614,288,4,69,167,42,0
24067,20240518,582,2,202,201,64,0
24068,20260301,196,3,117,168,128,0
24069,20241216,385,4,101,211,157,0
24070,20231024,491,1,354,164,42,0
24071,20250614,5,10,266,207,55,0
24072,20250606,397,3,131,64,96,0
24073,20241006,173,10,115,249,135,0
24074,20250131,229,10,93,230,121,0
24075,20231219,287,6,57,141,192,0
24076,20260110,589,10,149,162,133,0
24077,20260115,790,5,162,154,149,0
24078,20250512,524,5,382,240,25,0
24079,20240918,147,5,163,55,49,0
24080,20240408,208,8,238,223,154,0
24081,20241104,444,7,175,7,24,0
24082,20230126,155,9,268,143,141,0
24083,20250707,354,1,171,218,167,0
24084,20240229,213,10,333,63,95,0
24085,20250728,361,5,319,62,195,0
24086,20230414,564,6,211,131,173,0
24087,20250401,238,6,267,146,156,0
24088,20230829,245,1,129,96,155,0
24089,20240410,606,6,434,100,178,0
24090,20240115,400,10,103,64,179,0
24091,20240106,236,2,419,83,94,0
24092,20231228,265,5,243,173,37,0
24093,20250928,251,7,282,69,25,0
24094,20250301,787,1,154,230,71,0
24095,20250702,621,2,146,223,168,0
24096,20240131,780,8,111,27,199,0
24097,20230409,324,3,86,179,122,0
24098,20230729,779,2,572,91,44,0
24099,20231228,193,5,231,210,175,0
24100,20260417,365,6,152,115,61,0
24101,20230619,546,5,171,123,146,0
24102,20250918,268,7,252,112,140,0
24103,20230403,772,7,0,4,147,1
24104,20230826,331,2,207,76,25,0
24105,20251115,737,1,110,115,146,0
24106,20251117,517,9,147,187,131,0
24107,20230624,7,9,372,177,179,0
24108,20251128,782,7,161,105,170,0
24109,20250921,412,5,156,214,107,0
24110,20260213,560,8,79,216,105,0
24111,20250830,789,7,242,105,108,0
24112,20240410,612,3,243,125,57,0
24113,20240220,353,2,264,171,114,0
24114,20250205,423,1,211,12,54,0
24115,20251017,351,4,42,167,138,0
24116,20260627,469,3,309,11,62,0
24117,20240417,445,3,225,127,173,0
24118,20231217,769,2,254,125,116,0
24119,20240613,456,6,470,112,84,0
24120,20260414,653,7,70,214,61,0
24121,20240524,192,9,430,113,199,0
24122,20240212,356,5,229,172,62,0
24123,20231005,169,4,181,173,23,0
24124,20260502,478,2,155,169,43,0
24125,20251128,174,5,279,72,36,0
24126,20241031,106,1,171,70,196,0
24127,20240126,488,1,100,156,134,0
24128,20240228,80,8,185,139,180,0
24129,20231118,673,8,314,186,41,0
24130,20230227,466,5,262,29,123,0
24131,20250422,468,3,540,225,108,0
24132,20250428,646,6,263,175,40,0
24133,20250919,724,10,154,171,63,0
24134,20250716,423,3,152,127,52,0
24135,20240627,72,2,80,139,180,0
24136,20231002,386,3,215,249,186,0
24137,20250627,678,3,40,128,104,0
24138,20260317,746,1,348,227,190,0
24139,20240714,34,1,142,169,137,0
24140,20260307,712,9,38,20,153,0
24141,20230306,197,10,257,13,139,0
24142,20240616,173,1,163,127,68,0
24143,20250315,680,5,354,31,124,0
24144,20230926,206,5,103,218,175,0
24145,20260216,245,9,34,118,174,0
24146,20230113,572,6,181,198,113,0
24147,20260529,777,3,157,147,92,0
24148,20230428,291,9,101,64,81,0
24149,20241029,419,1,140,41,192,0
24150,20230721,445,9,209,102,72,0
24151,20241210,466,9,171,178,29,0
24152,20231122,58,5,87,213,185,0
24153,20251203,336,2,115,26,95,0
24154,20241026,85,1,0,113,66,1
24155,20230421,324,1,32,169,30,0
24156,20240616,531,6,137,161,183,0
24157,20240923,129,7,87,188,85,0
24158,20230921,382,2,186,230,159,0
24159,20250608,292,3,117,5,95,0
24160,20230810,92,7,114,113,69,0
24161,20230519,309,10,161,48,186,0
24162,20241201,625,8,117,75,60,0
24163,20230512,447,1,93,0,171,0
24164,20240809,123,9,0,240,120,1
24165,20230906,529,3,214,136,141,0
24166,20230203,216,6,272,190,24,0
24167,20240924,578,8,128,38,142,0
24168,20250217,533,9,154,188,124,0
24169,20260226,319,8,351,105,90,0
24170,20231124,481,8,225,139,43,0
24171,20250111,318,7,74,22,159,0
24172,20250716,775,8,211,164,160,0
24173,20250823,432,7,139,65,196,0
24174,20230614,321,6,214,86,175,0
24175,20231013,763,7,366,61,96,0
24176,20230102,398,8,2,127,172,1
24177,20240401,752,9,288,16,36,0
24178,20230728,718,6,287,2,48,0
24179,20230327,439,3,209,240,75,0
24180,20230623,284,8,154,124,71,0
24181,20250921,157,3,0,233,126,1
24182,20240430,762,2,56,193,115,0
24183,20240914,50,8,153,37,37,0
24184,20250527,270,8,344,174,140,0
24185,20230905,708,4,174,42,92,0
24186,20250516,247,4,301,123,130,0
24187,20230821,389,8,42,223,126,0
24188,20230606,85,9,348,54,39,0
24189,20230802,180,4,137,97,93,0
24190,20250919,389,8,150,213,146,0
24191,20241217,180,4,271,15,66,0
24192,20241015,403,5,277,113,168,0
24193,20241126,558,5,192,28,56,0
24194,20240909,551,7,69,26,75,0
24195,20230318,349,9,203,47,171,0
24196,20251011,345,6,100,237,58,0
24197,20260217,424,1,253,175,174,0
24198,20230414,738,9,293,244,139,0
24199,20260529,516,10,202,132,69,0
24200,20230127,95,4,174,134,49,0
24201,20230602,615,4,120,4,190,0
24202,20231202,303,6,60,137,155,0
24203,20240423,388,5,251,20,43,0
24204,20230225,37,10,140,125,104,0
24205,20230126,269,10,311,242,134,0
24206,20231223,175,4,287,43,20,0
24207,20250531,728,8,200,95,51,0
24208,20241118,63,3,218,63,43,0
24209,20260304,791,5,172,180,21,0
24210,20230310,606,2,44,29,89,0
24211,20240308,7,9,72,175,127,0
24212,20240804,491,6,227,147,30,0
24213,20251117,604,1,288,1,37,0
24214,20241015,581,5,261,77,153,0
24215,20260105,94,3,419,246,61,0
24216,20240922,591,7,204,67,141,0
24217,20230323,356,4,86,49,49,0
24218,20241205,412,2,233,63,68,0
24219,20230901,480,4,0,75,78,1
24220,20260519,178,4,221,217,105,0
24221,20230819,4,4,1,92,84,1
24222,20240716,786,4,156,167,104,0
24223,20230108,768,9,0,1,166,1
24224,20230415,547,1,72,91,140,0
24225,20240314,329,10,59,91,182,0
24226,20251031,296,3,138,166,168,0
24227,20260216,507,4,156,28,21,0
24228,20230216,6,8,80,237,194,0
24229,20250408,712,8,198,172,116,0
24230,20230721,670,6,234,97,42,0
24231,20231130,486,1,0,10,156,1
24232,20231207,407,4,36,97,23,0
24233,20240408,590,1,464,145,133,0
24234,20230730,100,4,140,28,34,0
24235,20240922,669,9,301,18,75,0
24236,20230827,539,4,147,171,104,0
24237,20260415,154,1,152,177,122,0
24238,20230511,345,3,85,207,94,0
24239,20250327,689,10,133,189,42,0
24240,20231104,579,1,184,106,58,0
24241,20230310,362,8,300,170,69,0
24242,20250313,333,7,99,33,41,0
24243,20251102,370,8,161,120,114,0
24244,20240124,201,6,252,245,91,0
24245,20230509,264,5,61,199,65,0
24246,20250420,266,7,342,126,130,0
24247,20230222,504,2,240,151,143,0
24248,20250219,799,3,123,143,143,0
24249,20241007,44,4,59,98,55,0
24250,20230613,270,10,58,81,24,0
24251,20250905,647,1,104,106,112,0
24252,20230421,320,8,190,153,75,0
24253,20260417,163,5,66,163,102,0
24254,20250614,155,2,139,66,94,0
24255,20240210,154,2,135,18,191,0
24256,20251027,324,6,308,158,172,0
24257,20230420,281,7,124,177,126,0
24258,20230130,190,2,117,205,83,0
24259,20230615,271,4,87,130,138,0
24260,20250927,660,10,76,134,91,0
24261,20251021,180,8,85,244,179,0
24262,20240101,75,6,95,54,48,0
24263,20260508,672,2,229,100,160,0
24264,20241104,649,7,398,84,77,0
24265,20240308,40,8,118,123,101,0
24266,20260322,353,10,188,168,189,0
24267,20241003,314,4,245,43,66,0
24268,20231224,242,10,151,214,187,0
24269,20240901,313,8,138,43,118,0
24270,20251203,245,10,274,211,183,0
24271,20241122,754,10,120,50,47,0
24272,20240127,387,5,245,197,112,0
24273,20260316,706,2,132,239,155,0
24274,20230515,141,2,176,6,148,0
24275,20250323,83,3,31,133,49,0
24276,20250802,564,1,76,59,49,0
24277,20251224,284,1,144,130,143,0
24278,20250522,520,10,121,236,179,0
24279,20230304,628,1,71,200,53,0
24280,20230419,426,9,181,154,96,0
24281,20250527,316,7,204,11,157,0
24282,20240224,740,9,188,94,191,0
24283,20240920,730,6,94,172,28,0
24284,20250413,267,6,33,110,89,0
24285,20230303,542,4,52,222,188,0
24286,20251113,163,6,278,40,119,0
24287,20230921,567,5,175,45,174,0
24288,20230209,175,10,48,28,98,0
24289,20240210,630,7,301,104,129,0
24290,20250421,15,7,131,30,136,0
24291,20250418,730,3,78,216,188,0
24292,20230810,345,4,56,72,175,0
24293,20240407,72,3,68,2,61,0
24294,20260620,642,2,414,170,94,0
24295,20231118,236,4,87,249,169,0
24296,20251218,520,2,0,188,45,1
24297,20260224,762,5,141,92,147,0
24298,20230301,192,10,216,223,47,0
24299,20250524,110,3,97,234,92,0
24300,20250428,441,2,293,232,168,0
24301,20230908,22,6,202,168,86,0
24302,20241004,353,4,58,138,88,0
24303,20230421,550,5,224,37,37,0
24304,20241019,342,9,152,247,141,0
24305,20240425,602,10,193,87,35,0
24306,20251128,400,3,0,183,48,1
24307,20250110,39,6,96,48,140,0
24308,20230427,750,3,52,196,199,0
24309,20250404,502,4,114,244,56,0
24310,20240215,53,3,202,53,90,0
24311,20240302,271,1,215,62,184,0
24312,20260209,84,9,69,18,198,0
24313,20240924,77,8,180,89,71,0
24314,20250426,616,7,40,117,81,0
24315,20231020,353,6,228,193,121,0
24316,20250504,363,2,120,217,198,0
24317,20240823,10,4,176,0,81,0
24318,20230430,196,9,104,77,69,0
24319,20240808,63,7,179,62,52,0
24320,20240803,193,10,260,2,104,0
24321,20250819,529,3,81,65,127,0
24322,20250915,262,3,282,176,194,0
24323,20230816,593,7,167,56,96,0
24324,20231112,177,3,184,105,195,0
24325,20260322,565,8,88,208,89,0
24326,20240425,293,9,170,51,179,0
24327,20251109,719,9,346,18,77,0
24328,20260323,249,10,144,97,71,0
24329,20250710,73,8,150,144,127,0
24330,20250308,388,4,129,93,98,0
24331,20241118,214,8,309,133,49,0
24332,20230301,80,9,44,153,62,0
24333,20230513,504,7,143,218,55,0
24334,20250701,18,2,398,245,190,0
24335,20260131,396,7,32,190,155,0
24336,20231112,507,1,400,159,62,0
24337,20231210,326,5,55,47,170,0
24338,20240310,537,1,363,48,127,0
24339,20240513,43,8,34,98,41,0
24340,20241205,753,6,0,202,174,1
24341,20240819,302,5,239,47,124,0
24342,20260104,598,2,195,118,146,0
24343,20240820,347,8,175,48,90,0
24344,20260326,346,4,77,36,154,0
24345,20260627,337,7,72,108,127,0
24346,20250922,390,9,44,117,188,0
24347,20251225,112,5,161,93,144,0
24348,20250517,196,6,137,91,77,0
24349,20240215,223,5,215,240,115,0
24350,20241018,234,1,62,189,93,0
24351,20240802,659,1,119,97,144,0
24352,20251008,574,3,82,155,99,0
24353,20251124,754,7,91,222,152,0
24354,20250528,436,10,96,247,172,0
24355,20230212,250,5,154,59,154,0
24356,20240324,779,3,246,110,89,0
24357,20260204,337,7,232,113,103,0
24358,20240505,383,6,107,13,197,0
24359,20230915,266,1,280,165,161,0
24360,20240813,174,1,134,104,117,0
24361,20250109,173,2,274,81,98,0
24362,20230203,328,6,158,66,24,0
24363,20250310,110,2,136,245,100,0
24364,20230725,753,6,102,143,175,0
24365,20230705,31,8,111,244,45,0
24366,20230509,312,4,137,241,119,0
24367,20260302,521,10,204,98,197,0
24368,20251205,768,4,16,99,160,1
24369,20230812,768,8,112,242,105,0
24370,20231222,738,9,250,111,141,0
24371,20251216,103,5,0,46,174,1
24372,20240117,111,2,265,223,87,0
24373,20260201,49,6,245,185,162,0
24374,20251030,331,10,92,149,97,0
24375,20250102,231,6,161,187,172,0
24376,20260426,392,7,38,16,80,0
24377,20230224,439,5,149,95,168,0
24378,20230521,30,9,34,209,127,0
24379,20250803,38,1,0,172,20,1
24380,20260312,498,10,139,198,47,0
24381,20250412,202,10,204,233,196,0
24382,20240423,442,10,262,88,34,0
24383,20231007,610,10,0,91,113,1
24384,20251020,549,4,172,210,125,0
24385,20260302,635,5,203,27,87,0
24386,20251022,563,2,73,226,95,0
24387,20240315,526,9,115,157,190,0
24388,20250425,447,3,249,204,112,0
24389,20231010,608,9,93,159,128,0
24390,20230722,9,5,88,76,71,0
24391,20230218,316,4,93,21,99,0
24392,20240115,168,3,97,210,182,0
24393,20240506,383,2,383,244,105,0
24394,20231013,480,8,151,200,188,0
24395,20230113,483,5,5,74,57,1
24396,20230101,504,9,383,208,175,0
24397,20260512,624,2,582,181,91,0
24398,20230124,290,4,157,155,167,0
24399,20240518,106,7,247,140,172,0
24400,20260220,86,8,237,109,36,0
24401,20250206,270,9,112,157,38,0
24402,20240817,631,2,258,246,174,0
24403,20231101,100,8,139,242,154,0
24404,20240616,605,1,47,139,86,0
24405,20260422,276,7,88,182,127,0
24406,20240929,694,4,131,0,35,0
24407,20260118,29,1,122,193,140,0
24408,20240917,525,2,292,27,78,0
24409,20250809,608,8,140,171,70,0
24410,20260223,158,5,105,77,40,0
24411,20260203,191,9,0,109,123,1
24412,20241227,560,5,178,54,104,0
24413,20240624,270,8,295,44,73,0
24414,20250923,788,9,56,242,52,0
24415,20260613,317,3,67,146,121,0
24416,20251209,498,8,383,191,195,0
24417,20260224,625,7,77,188,56,0
24418,20240624,219,5,78,129,179,0
24419,20250628,742,7,315,64,183,0
24420,20230930,748,7,283,248,91,0
24421,20240306,427,1,223,122,145,0
24422,20240107,229,4,155,86,143,0
24423,20250210,636,8,196,96,140,0
24424,20250803,629,10,252,161,61,0
24425,20250403,653,9,484,225,125,0
24426,20251107,636,6,71,246,151,0
24427,20241015,132,9,272,173,111,0
24428,20260319,784,9,250,100,71,0
24429,20250806,773,6,93,137,105,0
24430,20251121,800,8,35,70,90,0
24431,20230927,520,10,172,243,116,0
24432,20241010,763,3,376,129,120,0
24433,20251202,434,6,169,9,81,0
24434,20230618,404,5,269,244,31,0
