ReturnKey,DateKey,ProductKey,ReturnReason,ReturnUnits,ReturnValue
6375,20250929,628,Changed Mind,4,470.8
6376,20250508,580,Late Delivery,1,282.51
6377,20251013,302,Late Delivery,3,285.48
6378,20260211,387,Defective/Not Working,4,264.32
6379,20240401,571,Wrong Item Sent,3,959.13
6380,20250512,175,Not as Described,3,910.71
6381,20240610,483,Changed Mind,2,335.64
6382,20260613,234,Not as Described,1,318.9
6383,20240706,83,Changed Mind,4,50.48
6384,20241120,636,Changed Mind,2,280.08
6385,20240122,773,No Longer Needed,2,97.78
6386,20230109,208,Changed Mind,2,388.86
6387,20230111,379,Changed Mind,4,1225.04
6388,20240212,551,Changed Mind,4,159.0
6389,20241028,761,Not as Described,2,806.16
6390,20260628,697,Not as Described,2,406.94
6391,20230618,757,Defective/Not Working,3,355.53
6392,20240707,212,Not as Described,3,52.89
6393,20250130,117,Changed Mind,4,266.04
6394,20230728,422,Late Delivery,3,153.93
6395,20240408,31,Changed Mind,1,281.2
6396,20240929,750,Defective/Not Working,2,45.24
6397,20250604,557,Late Delivery,2,330.08
6398,20230613,309,Defective/Not Working,3,810.69
6399,20260306,384,Changed Mind,1,52.49
6400,20260123,158,Wrong Item Sent,2,162.54
6401,20250207,791,Changed Mind,4,913.48
6402,20230825,469,No Longer Needed,1,161.37
6403,20240727,444,Late Delivery,1,271.47
6404,20250320,385,Not as Described,4,343.16
6405,20240312,769,Wrong Item Sent,4,372.76
6406,20241214,650,Defective/Not Working,4,570.24
6407,20250411,242,Changed Mind,2,343.34
6408,20250727,90,Late Delivery,3,685.38
6409,20260405,307,Changed Mind,4,522.16
6410,20231018,737,Changed Mind,3,696.3
6411,20251222,349,Late Delivery,3,902.46
6412,20231121,663,Wrong Item Sent,4,1219.32
6413,20250217,685,Not as Described,2,283.3
6414,20230925,545,Defective/Not Working,2,49.02
6415,20241013,629,Not as Described,3,652.83
6416,20250325,383,Changed Mind,2,111.48
6417,20230521,341,Not as Described,1,53.82
6418,20250317,264,Not as Described,1,10.22
6419,20260411,209,Not as Described,2,509.3
6420,20260106,767,Changed Mind,4,119.92
6421,20250822,113,Late Delivery,4,476.4
6422,20231103,180,Changed Mind,3,75.18
6423,20250510,527,Late Delivery,1,81.74
6424,20260420,278,Better Price Found,3,767.91
6425,20260119,276,Not as Described,3,200.1
6426,20251224,131,Changed Mind,2,49.08
6427,20240228,503,Late Delivery,1,318.02
6428,20230807,323,Changed Mind,2,442.36
6429,20240302,513,Late Delivery,4,1020.92
6430,20231009,744,Late Delivery,1,99.0
6431,20231231,310,Not as Described,3,213.51
6432,20240523,258,Late Delivery,4,120.52
6433,20260125,168,Late Delivery,2,279.72
6434,20240330,501,No Longer Needed,4,669.12
6435,20230807,205,Not as Described,1,82.38
6436,20260310,329,Not as Described,1,269.12
6437,20240216,793,Not as Described,2,273.98
6438,20240824,717,Better Price Found,2,74.98
6439,20230517,304,Changed Mind,2,144.0
6440,20260506,719,Defective/Not Working,3,220.11
6441,20231123,5,Changed Mind,4,652.8
6442,20260531,376,Wrong Item Sent,4,1074.0
6443,20240917,432,Not as Described,1,269.02
6444,20251215,710,Late Delivery,2,104.28
6445,20240803,348,Changed Mind,3,700.44
6446,20230317,13,Wrong Item Sent,3,293.55
6447,20250717,134,Changed Mind,4,1198.44
6448,20241115,261,Not as Described,1,212.23
6449,20250220,329,Defective/Not Working,4,1076.48
6450,20250414,466,Not as Described,3,943.98
6451,20231030,670,Defective/Not Working,1,228.6
6452,20241029,97,Late Delivery,1,301.78
6453,20240512,650,Late Delivery,4,570.24
6454,20250722,7,Defective/Not Working,3,508.29
6455,20240306,664,Defective/Not Working,2,58.14
6456,20240414,518,Defective/Not Working,3,115.89
6457,20240229,754,Not as Described,3,1225.74
6458,20231029,411,Defective/Not Working,4,259.24
6459,20240620,189,No Longer Needed,1,205.54
6460,20260629,568,Changed Mind,3,82.68
6461,20240724,377,Defective/Not Working,1,227.02
6462,20241209,386,Not as Described,1,184.17
6463,20250226,677,Defective/Not Working,3,303.93
6464,20250409,120,Defective/Not Working,1,187.42
6465,20260321,514,Late Delivery,4,1361.8
6466,20240701,50,Wrong Item Sent,3,761.01
6467,20240801,105,Late Delivery,4,1520.76
6468,20241230,589,Better Price Found,1,87.74
6469,20260630,535,Not as Described,2,341.9
6470,20230214,638,No Longer Needed,3,106.53
6471,20240720,437,Wrong Item Sent,1,95.28
6472,20230322,469,Changed Mind,1,161.37
6473,20250326,182,Not as Described,3,484.29
6474,20240204,93,Wrong Item Sent,3,184.23
6475,20240730,629,Changed Mind,1,217.61
6476,20230820,689,Changed Mind,4,410.48
6477,20230802,316,No Longer Needed,4,976.0
6478,20230325,339,No Longer Needed,2,295.4
6479,20251107,685,Late Delivery,2,283.3
6480,20230924,536,Wrong Item Sent,3,696.45
6481,20241125,464,Defective/Not Working,4,893.44
6482,20230809,8,Changed Mind,1,211.32
6483,20250622,157,Wrong Item Sent,1,17.11
6484,20230106,408,Not as Described,3,224.01
6485,20250527,547,Changed Mind,4,1573.84
6486,20251015,743,Not as Described,2,687.8
6487,20240216,614,Wrong Item Sent,1,10.84
6488,20240902,420,Defective/Not Working,4,491.12
6489,20240505,117,Changed Mind,2,133.02
6490,20251114,167,No Longer Needed,3,708.15
6491,20230314,639,Defective/Not Working,1,208.98
6492,20250406,436,Changed Mind,3,940.17
6493,20240822,458,No Longer Needed,4,465.48
6494,20260126,635,Better Price Found,1,53.49
6495,20260630,620,Defective/Not Working,3,424.92
6496,20240808,233,Defective/Not Working,1,146.82
6497,20230130,213,Late Delivery,1,250.01
6498,20240603,376,Not as Described,3,805.5
6499,20230423,533,Defective/Not Working,4,678.44
6500,20240405,712,Wrong Item Sent,3,353.97
6501,20241007,702,Wrong Item Sent,1,260.54
6502,20240128,670,Late Delivery,4,914.4
6503,20231009,248,Changed Mind,2,459.56
6504,20241029,456,Changed Mind,4,876.96
6505,20250612,374,Changed Mind,4,1321.92
6506,20231124,744,No Longer Needed,3,297.0
6507,20250531,449,Changed Mind,4,90.44
6508,20260410,49,Better Price Found,3,591.6
6509,20250719,36,Defective/Not Working,3,643.92
6510,20240615,337,Changed Mind,4,1139.12
6511,20230206,407,Late Delivery,2,375.46
6512,20231105,760,Wrong Item Sent,1,321.52
6513,20240126,263,Not as Described,4,349.72
6514,20230918,84,Wrong Item Sent,4,295.84
6515,20250721,22,Late Delivery,3,316.38
6516,20250813,740,Defective/Not Working,1,239.3
6517,20230130,493,Defective/Not Working,2,182.88
6518,20240809,331,Defective/Not Working,3,854.13
6519,20260422,392,Changed Mind,3,446.58
6520,20250704,738,Better Price Found,2,447.7
6521,20240923,286,Not as Described,3,953.01
6522,20260116,519,Wrong Item Sent,2,108.28
6523,20250424,111,Changed Mind,4,1242.36
6524,20230530,227,Defective/Not Working,3,877.86
6525,20240916,432,No Longer Needed,3,807.06
6526,20260114,175,Defective/Not Working,1,303.57
6527,20251020,672,Changed Mind,3,319.62
6528,20260208,761,Defective/Not Working,3,1209.24
6529,20260525,292,Defective/Not Working,4,1296.44
6530,20251114,1,Late Delivery,2,256.04
6531,20230327,632,Not as Described,3,873.45
6532,20230712,164,Defective/Not Working,3,1237.38
6533,20251027,432,No Longer Needed,3,807.06
6534,20240308,392,Not as Described,3,446.58
6535,20241231,748,Changed Mind,3,724.41
6536,20251025,764,Changed Mind,1,38.17
6537,20230512,427,No Longer Needed,2,832.12
6538,20231008,212,No Longer Needed,2,35.26
6539,20230126,780,Wrong Item Sent,1,78.04
6540,20251002,324,Late Delivery,4,841.0
6541,20260331,750,Late Delivery,4,90.48
6542,20240802,677,Not as Described,4,405.24
6543,20250812,560,Changed Mind,4,160.88
6544,20250727,745,Changed Mind,4,861.2
6545,20241112,675,Changed Mind,2,621.44
6546,20241122,648,Defective/Not Working,4,135.56
6547,20251215,708,Changed Mind,2,281.42
6548,20240423,261,Wrong Item Sent,1,212.23
6549,20230214,566,Wrong Item Sent,2,168.6
6550,20230518,280,Defective/Not Working,4,177.8
6551,20240620,654,Changed Mind,4,894.68
6552,20240611,345,Defective/Not Working,3,822.39
6553,20230120,485,Better Price Found,1,125.2
6554,20230715,543,Changed Mind,1,164.16
6555,20230906,167,Changed Mind,1,236.05
6556,20241101,669,Not as Described,4,1025.08
6557,20250527,774,Changed Mind,4,401.36
6558,20230912,440,Wrong Item Sent,1,113.85
6559,20250521,37,Defective/Not Working,4,1632.84
6560,20251108,652,Not as Described,1,164.75
6561,20240212,742,No Longer Needed,1,222.66
6562,20250331,351,Not as Described,4,1395.56
6563,20240208,60,No Longer Needed,1,69.61
6564,20251108,278,Wrong Item Sent,4,1023.88
6565,20240310,306,Changed Mind,2,534.82
6566,20260114,189,Changed Mind,1,205.54
6567,20260330,203,Defective/Not Working,2,715.88
6568,20230307,639,Defective/Not Working,1,208.98
6569,20230523,264,No Longer Needed,3,30.66
6570,20251227,600,Defective/Not Working,4,266.16
6571,20240911,375,Wrong Item Sent,4,184.64
6572,20260307,323,Wrong Item Sent,3,663.54
6573,20230119,659,Wrong Item Sent,1,165.56
6574,20241007,590,Not as Described,3,198.72
6575,20251207,250,Late Delivery,1,223.62
6576,20260307,627,Changed Mind,1,323.38
6577,20251012,683,Defective/Not Working,3,1280.01
6578,20240201,299,Not as Described,1,12.05
6579,20230504,66,Not as Described,2,465.14
6580,20250120,591,Defective/Not Working,3,341.19
6581,20230415,714,Wrong Item Sent,2,59.86
6582,20230907,780,Defective/Not Working,3,234.12
6583,20241203,51,Defective/Not Working,1,80.4
6584,20231125,193,Changed Mind,2,343.36
6585,20230125,146,Changed Mind,1,188.03
6586,20251008,789,Wrong Item Sent,4,1651.88
6587,20240812,655,Not as Described,1,70.94
6588,20241127,406,No Longer Needed,3,529.92
6589,20240115,168,Wrong Item Sent,4,559.44
6590,20260210,332,Not as Described,2,243.22
6591,20250526,137,No Longer Needed,3,53.82
6592,20240528,305,No Longer Needed,1,183.32
6593,20240810,637,Not as Described,1,73.36
6594,20231121,668,Not as Described,2,241.4
6595,20240619,591,Better Price Found,1,113.73
6596,20230128,317,Changed Mind,3,753.06
6597,20260316,338,Late Delivery,4,857.52
6598,20250909,741,Not as Described,1,212.39
6599,20250419,772,Wrong Item Sent,4,1091.56
6600,20260111,59,Better Price Found,2,143.22
6601,20260608,650,Defective/Not Working,4,570.24
6602,20250417,712,Wrong Item Sent,4,471.96
6603,20250327,124,Changed Mind,2,22.56
6604,20251118,567,Late Delivery,1,223.92
6605,20251016,46,No Longer Needed,2,676.96
6606,20251211,522,Changed Mind,4,416.56
6607,20251026,472,Wrong Item Sent,4,123.48
6608,20230531,789,Defective/Not Working,2,825.94
6609,20230731,379,Changed Mind,4,1225.04
6610,20250224,589,Changed Mind,3,263.22
6611,20250417,471,Changed Mind,4,138.0
6612,20260517,299,No Longer Needed,2,24.1
6613,20251021,560,Not as Described,3,120.66
6614,20230504,15,Not as Described,2,359.96
6615,20250328,202,Changed Mind,2,580.8
6616,20260414,709,Late Delivery,4,142.72
6617,20250929,633,Defective/Not Working,3,172.98
6618,20240402,166,Defective/Not Working,2,555.14
6619,20231023,564,No Longer Needed,4,571.52
6620,20231023,341,Defective/Not Working,3,161.46
6621,20240829,612,Better Price Found,3,734.22
6622,20240728,439,Changed Mind,4,1403.36
6623,20260504,285,Not as Described,1,204.89
6624,20230604,268,Not as Described,1,75.48
6625,20250823,144,Changed Mind,2,499.58
6626,20230316,181,Defective/Not Working,2,683.84
6627,20230910,405,Defective/Not Working,3,704.88
6628,20241127,690,Defective/Not Working,4,514.04
6629,20251112,387,Not as Described,4,264.32
6630,20230831,483,Changed Mind,2,335.64
6631,20240712,733,Defective/Not Working,1,218.3
6632,20240420,127,Changed Mind,1,264.28
6633,20260122,234,Wrong Item Sent,1,318.9
6634,20260309,545,Not as Described,2,49.02
6635,20240929,564,Defective/Not Working,3,428.64
6636,20231017,118,Changed Mind,1,410.38
6637,20230924,279,Wrong Item Sent,1,296.99
6638,20241118,299,Not as Described,1,12.05
6639,20250201,253,Wrong Item Sent,3,1310.46
6640,20240709,283,Not as Described,2,547.5
6641,20230109,585,Defective/Not Working,2,326.52
6642,20260121,752,Better Price Found,4,334.16
6643,20251130,704,Defective/Not Working,1,18.97
6644,20250314,717,Late Delivery,3,112.47
6645,20250404,5,Changed Mind,4,652.8
6646,20250114,60,Wrong Item Sent,2,139.22
6647,20260523,392,Not as Described,4,595.44
6648,20230811,227,Not as Described,4,1170.48
6649,20241126,381,Changed Mind,1,275.49
6650,20240915,546,Not as Described,2,130.72
6651,20260402,325,Changed Mind,1,223.83
6652,20231217,401,Defective/Not Working,2,377.94
6653,20230625,117,Wrong Item Sent,3,199.53
6654,20240103,45,Wrong Item Sent,3,809.22
6655,20241212,523,Defective/Not Working,2,303.3
6656,20250623,425,Late Delivery,2,311.46
6657,20260121,315,Wrong Item Sent,3,888.63
6658,20240621,625,Not as Described,1,408.43
6659,20260528,456,Changed Mind,1,219.24
6660,20230925,543,Defective/Not Working,2,328.32
6661,20260529,323,Late Delivery,3,663.54
6662,20231230,540,Not as Described,1,329.69
6663,20230515,320,Wrong Item Sent,3,614.7
6664,20251113,784,Wrong Item Sent,2,225.9
6665,20260209,648,Wrong Item Sent,1,33.89
6666,20251003,530,Late Delivery,4,956.08
6667,20260416,274,Not as Described,1,185.35
6668,20240814,244,Changed Mind,3,1072.83
6669,20250812,174,Not as Described,3,625.23
6670,20260615,577,Wrong Item Sent,1,292.69
6671,20250211,246,Changed Mind,3,869.49
6672,20260125,268,Changed Mind,3,226.44
6673,20240814,727,Defective/Not Working,1,29.93
6674,20240813,291,Late Delivery,3,534.54
6675,20241208,69,Changed Mind,4,806.72
6676,20231121,133,No Longer Needed,3,472.92
6677,20250819,749,No Longer Needed,4,810.92
6678,20240103,82,Wrong Item Sent,4,1198.32
6679,20241124,205,Not as Described,2,164.76
6680,20260510,482,Defective/Not Working,3,222.81
6681,20240926,764,Wrong Item Sent,3,114.51
6682,20250602,790,Not as Described,1,117.22
6683,20230621,356,Not as Described,3,385.29
6684,20231105,213,Not as Described,2,500.02
6685,20260511,387,Not as Described,3,198.24
6686,20250308,448,Better Price Found,1,28.11
6687,20230101,286,Better Price Found,2,635.34
6688,20231012,208,Defective/Not Working,3,583.29
6689,20260603,502,Defective/Not Working,4,1434.56
6690,20231201,199,Better Price Found,1,127.18
6691,20240602,415,Defective/Not Working,4,335.6
6692,20240128,499,Defective/Not Working,2,523.5
6693,20251201,372,Defective/Not Working,4,47.76
6694,20251130,246,Defective/Not Working,4,1159.32
6695,20230210,369,Changed Mind,1,98.11
6696,20250703,123,Changed Mind,3,368.94
6697,20230330,710,Better Price Found,2,104.28
6698,20231031,181,Changed Mind,4,1367.68
6699,20250112,232,Not as Described,2,567.58
6700,20241024,457,No Longer Needed,1,60.47
6701,20260222,632,Defective/Not Working,3,873.45
6702,20240915,200,Better Price Found,1,245.23
6703,20230630,350,Not as Described,3,585.84
6704,20230501,731,Changed Mind,1,425.46
6705,20230921,25,Not as Described,4,201.28
6706,20251104,644,Defective/Not Working,1,440.69
6707,20230715,511,Late Delivery,2,229.4
6708,20250622,493,No Longer Needed,2,182.88
6709,20241017,312,Changed Mind,2,411.12
6710,20250503,364,Changed Mind,4,232.08
6711,20230619,474,Changed Mind,2,571.22
6712,20240819,7,Defective/Not Working,2,338.86
6713,20241129,656,Changed Mind,1,264.51
6714,20231017,494,Wrong Item Sent,4,1522.0
6715,20240831,673,Not as Described,3,1271.97
6716,20240618,539,Better Price Found,3,863.73
6717,20250918,243,Late Delivery,1,30.66
6718,20240419,737,Changed Mind,4,928.4
6719,20250917,684,Defective/Not Working,1,145.2
6720,20230811,130,Changed Mind,3,325.32
6721,20231109,293,Wrong Item Sent,3,1271.28
6722,20240201,54,No Longer Needed,3,399.6
6723,20230322,583,Better Price Found,2,365.48
6724,20251228,365,Defective/Not Working,3,893.04
6725,20240312,237,Defective/Not Working,1,339.45
6726,20260402,365,Better Price Found,3,893.04
6727,20250312,240,Changed Mind,2,97.12
6728,20260217,788,No Longer Needed,2,336.7
6729,20240114,164,Not as Described,3,1237.38
6730,20230316,396,Defective/Not Working,4,669.48
6731,20241012,622,Not as Described,3,291.57
6732,20230308,442,Not as Described,3,110.46
6733,20230805,734,Changed Mind,1,36.51
6734,20230102,311,Late Delivery,1,360.5
6735,20260403,332,Changed Mind,2,243.22
6736,20250128,398,Changed Mind,1,70.82
6737,20260623,119,Changed Mind,1,333.87
6738,20230407,689,Wrong Item Sent,3,307.86
6739,20241030,788,Wrong Item Sent,4,673.4
6740,20240115,281,No Longer Needed,4,1013.92
6741,20250613,284,Changed Mind,3,47.91
6742,20250201,533,Wrong Item Sent,2,339.22
6743,20260309,159,Wrong Item Sent,4,553.36
6744,20250419,724,Wrong Item Sent,1,208.64
6745,20230104,402,Not as Described,3,64.98
6746,20240313,120,Defective/Not Working,4,749.68
6747,20230530,453,Defective/Not Working,1,159.04
6748,20260608,684,Not as Described,2,290.4
6749,20250418,234,Wrong Item Sent,4,1275.6
6750,20250319,727,Better Price Found,4,119.72
6751,20250311,118,Defective/Not Working,4,1641.52
6752,20260522,568,Not as Described,1,27.56
6753,20250918,238,Not as Described,4,930.44
6754,20240110,798,Not as Described,4,522.52
6755,20230508,115,Wrong Item Sent,4,1033.28
6756,20260203,561,No Longer Needed,3,669.45
6757,20231114,326,Defective/Not Working,4,1070.08
6758,20250729,295,No Longer Needed,3,651.87
6759,20250213,26,Not as Described,2,718.42
6760,20260523,446,Wrong Item Sent,4,189.52
6761,20230503,27,Late Delivery,3,332.94
6762,20231013,783,Not as Described,2,508.02
6763,20230603,395,Better Price Found,2,760.78
6764,20240401,774,No Longer Needed,1,100.34
6765,20260404,649,Not as Described,3,802.44
6766,20250105,275,Late Delivery,4,139.88
6767,20250809,281,Not as Described,2,506.96
6768,20231224,800,No Longer Needed,4,555.04
6769,20250816,59,Changed Mind,1,71.61
6770,20240901,228,Late Delivery,1,211.07
6771,20241108,660,Defective/Not Working,4,45.68
6772,20251201,689,Better Price Found,2,205.24
6773,20250315,758,Changed Mind,4,1394.0
6774,20260209,188,Better Price Found,4,1106.0
6775,20260420,434,Changed Mind,1,136.54
6776,20230410,684,Defective/Not Working,1,145.2
6777,20250904,92,No Longer Needed,2,485.34
6778,20260328,775,Better Price Found,1,193.35
6779,20240406,288,Wrong Item Sent,4,117.04
6780,20250218,148,Wrong Item Sent,2,52.74
6781,20250411,391,Not as Described,3,192.39
6782,20240209,411,Late Delivery,3,194.43
6783,20251002,314,Changed Mind,3,723.0
6784,20240828,164,Late Delivery,3,1237.38
6785,20250516,421,Changed Mind,3,247.62
6786,20231012,26,Wrong Item Sent,1,359.21
6787,20250309,12,Defective/Not Working,4,1051.88
6788,20230718,647,Changed Mind,4,738.8
6789,20230214,618,Not as Described,3,353.46
6790,20230124,176,No Longer Needed,4,620.72
6791,20260108,537,Wrong Item Sent,3,377.22
6792,20260227,494,No Longer Needed,1,380.5
6793,20230518,272,Defective/Not Working,3,198.27
6794,20251202,162,Changed Mind,4,174.44
6795,20230627,474,Changed Mind,1,285.61
