TrafficKey,DateKey,ProductKey,RegionKey,PageViews,Sessions,GlanceViews,AddToCart,Orders
26799,20260220,306,2,89,48,66,5,2
26800,20260425,435,2,99,40,72,8,4
26801,20240117,252,4,43,18,28,4,2
26802,20230908,518,5,48,21,39,2,1
26803,20240429,383,2,75,46,57,6,2
26804,20250504,560,2,85,35,55,7,3
26805,20230513,316,3,32,22,26,2,1
26806,20250320,220,3,86,57,73,5,3
26807,20230708,51,4,171,83,149,12,5
26808,20230603,1,1,234,113,180,29,12
26809,20231211,103,4,323,194,237,33,14
26810,20250922,98,4,128,74,105,13,7
26811,20240227,148,1,154,81,123,9,3
26812,20250414,140,6,96,38,69,4,1
26813,20250102,773,3,326,191,238,13,8
26814,20260205,17,2,124,50,84,11,3
26815,20230101,176,4,278,166,210,33,16
26816,20260512,151,2,335,179,273,40,19
26817,20230325,442,5,61,31,55,7,3
26818,20241026,609,3,186,130,159,11,6
26819,20250806,632,5,65,41,59,5,1
26820,20230214,800,1,45,33,40,2,0
26821,20250730,364,2,55,31,38,4,2
26822,20230716,181,4,129,65,98,17,9
26823,20251117,713,1,48,34,44,5,2
26824,20240530,168,1,275,112,184,14,6
26825,20231209,714,3,21,10,18,2,1
26826,20250524,421,6,72,33,52,2,1
26827,20230822,84,2,41,24,32,3,1
26828,20250305,320,4,86,45,71,9,5
26829,20241031,305,6,70,38,62,8,5
26830,20251213,625,4,357,156,234,39,22
26831,20240124,756,6,74,36,50,8,3
26832,20240918,313,3,108,69,82,10,4
26833,20250307,559,4,37,15,24,1,0
26834,20230120,220,5,187,119,148,24,13
26835,20231001,150,2,320,140,246,35,16
26836,20240704,72,6,45,23,29,2,0
26837,20230716,240,1,174,90,117,15,6
26838,20230107,765,3,78,36,63,6,2
26839,20260417,515,2,12,5,9,1,0
26840,20250509,788,6,145,56,93,10,5
26841,20231018,391,6,267,165,212,33,20
26842,20250504,686,2,172,119,147,8,4
26843,20230304,260,3,158,65,118,7,4
26844,20240726,177,6,25,15,20,2,1
26845,20230124,178,4,53,27,43,4,1
26846,20250829,203,1,101,52,70,12,6
26847,20230327,376,1,32,15,21,1,0
26848,20230610,762,2,66,26,48,2,0
26849,20240314,76,1,143,66,103,6,3
26850,20230111,351,4,75,35,59,5,2
26851,20260416,581,5,98,45,67,3,1
26852,20230301,15,4,39,27,33,4,1
26853,20251014,332,2,66,41,55,8,4
26854,20240415,466,1,45,27,36,5,2
26855,20250403,351,5,171,93,135,19,7
26856,20251007,313,2,52,27,42,2,0
26857,20240109,93,1,105,44,80,6,2
26858,20230202,698,1,30,17,26,4,1
26859,20230104,789,6,188,72,125,8,5
26860,20250408,93,4,145,78,96,11,6
26861,20250922,328,5,184,112,153,26,15
26862,20230829,453,5,71,44,55,6,3
26863,20250317,385,6,28,17,22,3,1
26864,20250325,36,1,114,42,72,10,5
26865,20240127,419,4,81,31,56,5,2
26866,20230723,354,3,92,48,83,4,2
26867,20260219,698,4,35,17,24,1,0
26868,20241107,97,4,109,55,69,7,3
26869,20241108,738,3,44,26,37,3,1
26870,20251005,375,3,34,22,30,2,1
26871,20251108,268,5,181,100,131,13,6
26872,20260401,142,1,55,27,48,3,1
26873,20250728,301,6,93,45,68,4,1
26874,20230609,491,4,17,10,15,2,1
26875,20230724,51,6,138,64,114,20,7
26876,20260407,601,3,109,53,82,14,6
26877,20231104,142,1,113,57,83,14,8
26878,20240129,231,4,109,60,90,12,5
26879,20251124,306,2,170,61,110,11,4
26880,20240115,44,6,207,80,132,14,6
26881,20230718,655,4,64,39,58,8,4
26882,20231226,634,5,104,58,85,9,4
26883,20260526,464,4,21,13,18,1,0
26884,20250127,585,4,161,92,118,12,7
26885,20231029,127,6,135,63,93,7,2
26886,20260308,174,1,74,43,63,10,3
26887,20230305,653,2,262,144,188,26,14
26888,20230513,18,4,186,85,132,7,3
26889,20240619,110,4,77,47,65,3,1
26890,20250909,95,6,100,70,86,4,1
26891,20260325,442,5,133,69,104,8,4
26892,20241216,528,2,38,25,32,1,0
26893,20230226,22,6,36,17,26,3,1
26894,20230621,379,1,22,10,19,2,0
26895,20230824,589,3,92,70,84,12,4
26896,20230729,69,3,276,136,235,13,6
26897,20230729,763,6,147,61,112,17,10
26898,20240421,364,1,43,23,38,4,1
26899,20251022,347,4,72,29,51,6,2
26900,20230327,281,3,23,11,15,1,0
26901,20240524,598,5,32,17,22,1,0
26902,20251203,353,2,195,101,142,23,11
26903,20240601,265,2,77,40,57,7,3
26904,20230415,467,4,97,36,61,6,3
26905,20250510,774,3,65,32,50,3,1
26906,20240825,441,4,224,93,165,29,11
26907,20231222,387,3,60,26,43,2,1
26908,20241017,21,6,235,133,182,11,6
26909,20251108,498,6,89,62,78,11,6
26910,20231113,713,3,123,76,105,9,4
26911,20240328,652,3,259,129,185,13,5
26912,20251211,107,2,43,22,34,2,0
26913,20230427,602,1,24,14,18,1,0
26914,20260522,763,3,30,16,25,2,0
26915,20230909,744,2,98,42,74,12,7
26916,20230820,229,6,116,76,98,6,2
26917,20230214,333,5,137,71,88,11,6
26918,20231126,87,6,133,66,99,10,6
26919,20250102,76,2,82,41,56,5,2
26920,20231021,35,5,273,106,183,21,7
26921,20240626,60,3,94,45,70,7,4
26922,20230120,640,5,85,52,71,10,3
26923,20230129,229,4,178,97,118,6,2
26924,20230913,418,1,167,76,137,22,13
26925,20230609,308,1,54,27,35,1,0
26926,20240402,502,5,111,62,79,7,2
26927,20230812,514,5,213,84,134,9,4
26928,20230918,137,4,100,42,68,8,3
26929,20230223,608,4,108,41,74,4,1
26930,20240630,728,2,36,25,30,2,0
26931,20240212,102,1,179,94,147,7,2
26932,20260414,560,6,37,22,30,2,0
26933,20230618,274,6,127,62,101,5,2
26934,20231222,511,2,206,106,161,19,12
26935,20260505,437,4,71,48,58,6,3
26936,20240218,35,1,204,102,137,21,9
26937,20260125,199,5,109,59,86,6,2
26938,20230621,708,6,100,57,75,6,3
26939,20231029,24,4,50,28,39,5,3
26940,20240317,380,4,108,58,73,8,3
26941,20251016,746,4,146,86,106,17,10
26942,20230507,377,1,140,94,114,8,4
26943,20260426,680,6,241,147,187,33,19
26944,20250326,348,5,41,24,32,5,2
26945,20241010,401,3,44,22,32,3,1
26946,20230706,9,1,311,134,208,26,15
26947,20240313,365,4,241,121,152,10,3
26948,20241011,421,2,177,72,130,14,5
26949,20250503,530,5,46,22,38,4,1
26950,20230415,740,3,55,25,43,6,3
26951,20241020,99,6,139,81,102,7,3
26952,20240809,93,6,41,29,38,2,1
26953,20240127,76,1,26,13,19,2,1
26954,20231009,792,6,135,55,99,12,7
26955,20230922,241,1,110,56,71,4,1
26956,20250130,750,3,57,28,45,7,3
26957,20240328,713,4,56,29,46,8,4
26958,20230409,377,2,32,15,22,3,1
26959,20240704,389,5,223,100,145,20,8
26960,20230204,395,5,154,101,120,8,3
26961,20240904,408,2,189,121,146,12,6
26962,20250713,704,3,177,91,126,15,7
26963,20230423,204,4,128,59,88,7,4
26964,20250525,556,3,179,109,129,15,5
26965,20241030,550,6,62,30,48,7,2
26966,20230729,175,6,71,39,50,5,2
26967,20240619,294,6,108,55,90,8,5
26968,20260529,456,3,64,31,57,6,3
26969,20230521,81,3,441,212,351,30,15
26970,20260616,287,4,170,68,123,11,5
26971,20230425,250,3,82,40,70,6,3
26972,20251025,413,2,323,116,210,28,15
26973,20230516,209,5,114,76,104,11,7
26974,20250514,421,5,126,70,112,12,5
26975,20230131,726,1,36,17,28,4,2
26976,20240509,447,5,45,21,32,3,1
26977,20250519,87,5,126,59,83,10,4
26978,20240224,67,3,440,224,328,52,23
26979,20250308,228,1,148,91,116,11,5
26980,20240720,34,1,185,122,144,24,8
26981,20260322,675,1,178,66,119,13,7
26982,20230507,426,5,120,70,98,8,3
26983,20240629,591,4,124,59,90,11,5
26984,20250425,189,1,39,17,25,4,2
26985,20230518,666,3,122,83,105,5,3
26986,20230916,630,1,43,24,33,2,0
26987,20240123,370,3,82,32,56,5,2
26988,20240713,250,6,62,31,52,6,3
26989,20230411,525,5,29,18,26,3,1
26990,20240321,495,5,67,27,47,6,3
26991,20241101,166,1,140,67,100,6,3
26992,20230316,439,5,125,52,85,13,6
26993,20231019,610,3,47,31,42,6,2
26994,20230104,730,6,48,28,43,6,2
26995,20230419,155,1,100,62,79,12,7
26996,20230930,355,1,116,46,82,7,3
26997,20240329,432,5,90,55,82,7,2
26998,20241026,349,6,111,60,88,14,6
26999,20260602,262,6,159,71,100,13,5
27000,20260325,63,3,59,39,49,7,3
27001,20240601,631,2,79,46,63,10,4
27002,20240607,34,3,47,27,34,5,2
27003,20250616,43,2,99,44,74,11,4
27004,20230621,611,4,86,52,66,8,2
27005,20240621,749,2,27,12,19,1,0
27006,20230129,704,5,84,35,63,11,4
27007,20230921,534,6,82,43,54,4,1
27008,20230814,715,5,62,26,41,2,1
27009,20241220,437,4,311,184,271,40,15
27010,20230222,515,2,13,8,11,0,0
27011,20251109,388,1,76,41,54,8,5
27012,20251110,560,5,70,35,54,8,3
27013,20250411,42,6,124,80,95,10,4
27014,20230710,169,4,80,39,53,3,1
27015,20230725,708,2,167,66,106,18,7
27016,20240419,22,5,301,188,250,41,24
27017,20240523,624,3,70,44,55,4,1
27018,20240215,354,5,56,30,37,4,1
27019,20260118,176,4,299,163,193,9,4
27020,20231207,100,6,102,69,87,10,6
27021,20260205,316,4,90,61,80,5,3
27022,20241029,528,1,191,92,123,11,6
27023,20260107,301,2,167,76,110,6,3
27024,20250415,568,5,338,177,239,34,16
27025,20251008,79,3,116,64,95,9,3
27026,20240709,449,1,13,8,11,1,0
27027,20230504,372,5,113,49,77,9,3
27028,20250525,368,2,121,53,85,7,2
27029,20260228,216,2,44,23,37,3,1
27030,20250104,34,2,135,80,114,13,4
27031,20240823,100,6,172,81,121,15,6
27032,20251128,319,4,163,91,129,17,6
27033,20250225,387,2,95,53,65,8,4
27034,20231028,384,1,186,94,126,12,5
27035,20250124,537,3,80,32,51,6,2
27036,20251203,212,6,34,15,25,4,2
27037,20230313,352,1,138,48,88,6,2
27038,20250715,678,3,139,87,104,6,3
27039,20250113,632,4,57,23,38,2,1
27040,20230803,619,6,87,60,75,13,4
27041,20260112,352,2,116,62,80,13,8
27042,20240730,379,6,72,37,46,8,5
27043,20240510,172,5,120,60,88,5,2
27044,20230804,356,4,152,81,99,10,4
27045,20250714,474,4,53,22,36,5,2
27046,20230623,243,3,78,35,50,6,2
27047,20240224,230,5,95,66,80,9,5
27048,20230123,776,3,62,25,40,6,2
27049,20260522,574,6,30,12,20,3,1
27050,20230131,680,5,23,9,15,1,0
27051,20240217,60,6,256,156,229,16,7
27052,20250511,597,5,95,54,66,7,4
27053,20241210,104,5,125,67,104,13,5
27054,20240915,463,5,445,258,329,22,9
27055,20240904,415,4,142,87,113,18,11
27056,20240210,297,1,58,34,53,7,3
27057,20230815,721,6,50,36,44,3,1
27058,20231124,701,2,210,138,165,20,9
27059,20260505,35,6,174,87,117,7,4
27060,20240808,288,1,156,83,135,22,8
27061,20251026,602,5,171,67,120,11,6
27062,20240727,317,3,158,69,99,17,6
27063,20241217,38,2,436,231,384,47,29
27064,20250426,771,5,183,76,122,6,3
27065,20251026,145,4,130,66,84,6,3
27066,20240321,66,2,153,58,99,15,6
27067,20251202,368,2,61,25,44,4,1
27068,20250820,323,4,110,56,85,12,7
27069,20241210,648,5,71,45,60,6,2
27070,20230405,308,3,77,56,69,4,2
27071,20241122,285,2,96,47,63,3,1
27072,20260111,265,3,136,63,87,6,3
27073,20240908,43,1,78,35,63,7,3
27074,20260513,521,6,63,31,53,3,1
27075,20231124,730,6,172,84,149,18,10
27076,20240316,399,5,37,19,29,2,0
27077,20250917,112,6,136,68,105,8,4
27078,20240609,113,6,92,47,74,10,3
27079,20230708,419,5,126,68,85,11,3
27080,20260129,181,4,241,129,199,15,8
27081,20250715,393,5,105,63,87,8,4
27082,20250726,373,1,64,34,51,6,3
27083,20250216,632,5,52,26,37,3,1
27084,20230107,397,4,178,111,134,12,4
27085,20241118,290,3,57,38,48,3,1
27086,20231218,412,2,31,17,24,1,0
27087,20230131,434,2,96,53,81,10,5
27088,20231111,50,1,221,109,177,18,7
27089,20240702,530,4,149,64,105,17,10
27090,20230830,85,3,61,31,45,6,2
27091,20250719,601,6,124,70,95,14,7
27092,20230219,690,4,116,47,77,4,1
27093,20260110,48,1,116,58,75,11,4
27094,20251120,771,6,128,64,87,11,6
27095,20240127,553,2,49,27,36,3,1
27096,20230602,522,4,57,30,43,6,3
27097,20240715,519,3,159,110,139,15,7
27098,20250308,172,5,155,73,106,10,5
27099,20230528,54,5,151,74,103,11,6
27100,20230402,68,4,229,122,157,8,3
27101,20241209,288,4,170,86,131,7,4
27102,20241212,273,5,131,61,103,9,4
27103,20231116,389,6,47,28,40,3,1
27104,20230902,10,2,104,59,70,3,1
27105,20230422,714,4,66,30,42,4,1
27106,20260323,222,1,237,89,150,10,4
27107,20260115,49,3,194,86,124,8,3
27108,20250115,488,6,252,88,158,8,4
27109,20251129,741,6,286,149,221,22,12
27110,20230708,184,5,295,128,201,32,20
27111,20260422,126,3,152,87,105,17,8
27112,20250210,500,1,63,26,46,4,2
27113,20260523,264,2,60,34,49,5,2
27114,20251104,414,4,20,9,15,1,0
27115,20250806,600,2,177,89,113,13,6
27116,20230619,124,5,104,54,81,9,5
27117,20250815,247,5,36,18,23,3,1
27118,20260510,756,4,97,56,80,6,3
27119,20240725,222,6,22,11,19,2,1
27120,20251022,104,3,39,21,26,3,1
27121,20250122,224,2,36,19,29,3,1
27122,20230625,762,5,264,152,186,14,8
27123,20240409,677,4,152,98,129,15,9
27124,20241007,275,2,47,29,39,6,3
27125,20240924,231,1,169,67,110,15,6
27126,20241119,614,2,109,47,78,12,6
27127,20250314,130,2,33,13,21,1,0
27128,20230909,86,6,200,115,147,21,12
27129,20250222,481,6,47,22,36,2,0
27130,20241208,677,2,259,150,210,22,9
27131,20240201,509,2,19,10,14,1,0
27132,20250305,21,2,152,84,128,12,7
27133,20251206,668,3,66,38,45,5,2
27134,20241205,550,1,95,38,66,3,1
27135,20231228,102,3,227,114,155,19,10
27136,20230812,96,4,47,30,38,5,2
27137,20250923,133,1,56,33,48,6,3
27138,20260613,301,3,270,137,175,15,5
27139,20260324,591,3,39,21,28,2,0
27140,20240105,194,4,50,28,38,5,2
27141,20240509,60,3,121,76,90,7,4
27142,20240323,770,5,107,68,91,8,3
27143,20240316,8,5,340,184,244,35,15
27144,20250404,735,6,92,49,72,7,4
27145,20231209,542,6,66,25,42,3,1
27146,20240118,131,5,49,32,39,6,3
27147,20230227,50,2,80,41,61,10,4
27148,20240222,307,6,311,150,272,14,7
27149,20250520,328,5,28,14,24,3,1
27150,20251009,246,4,122,58,99,13,8
27151,20250902,474,5,167,82,124,10,6
27152,20230227,753,1,70,41,61,6,2
27153,20250524,466,1,294,135,232,24,8
27154,20260115,92,1,59,24,37,6,3
27155,20260626,406,2,115,76,98,7,2
27156,20240306,609,1,82,44,62,4,2
27157,20250115,638,1,176,92,138,21,9
27158,20260603,234,1,264,138,194,32,13
27159,20250314,384,5,200,86,142,21,13
27160,20240831,652,2,32,11,21,2,0
27161,20240724,181,6,111,53,77,7,4
27162,20240923,347,5,123,65,88,13,5
27163,20250826,514,4,82,38,53,7,2
27164,20240520,486,4,142,66,96,15,6
27165,20241101,668,2,204,88,129,9,4
27166,20260121,445,2,58,32,43,2,0
27167,20260621,109,4,151,55,95,12,6
27168,20260528,773,2,193,95,123,21,8
27169,20231211,53,4,76,39,60,3,1
27170,20230116,506,5,17,9,15,1,0
27171,20230408,396,2,209,118,173,19,8
27172,20251123,120,2,66,37,46,2,1
27173,20230816,432,4,149,87,125,13,6
27174,20260423,1,2,35,12,23,2,1
27175,20250102,408,3,323,163,242,43,21
27176,20251014,378,3,184,67,122,8,2
27177,20241208,656,6,159,111,142,24,15
27178,20240419,123,5,154,83,103,11,4
27179,20250810,223,6,63,23,40,5,2
27180,20230220,434,1,225,87,155,17,7
27181,20230406,621,1,22,8,15,1,0
27182,20241212,581,1,166,119,145,9,5
27183,20240104,207,5,35,18,31,3,1
27184,20250209,351,5,113,63,87,6,2
27185,20240623,63,3,48,24,34,6,3
27186,20230614,41,2,56,27,45,5,2
27187,20230515,642,6,49,20,32,3,1
27188,20260530,497,5,145,83,100,10,5
27189,20250322,92,3,47,22,30,2,0
27190,20260326,165,2,183,77,115,20,12
27191,20260510,710,1,215,92,136,15,6
27192,20240930,569,5,157,84,140,17,8
27193,20260505,299,1,61,32,46,6,2
27194,20240509,551,5,59,39,53,6,3
27195,20250713,142,2,125,57,103,17,7
27196,20241119,566,1,48,19,32,1,0
27197,20260210,650,4,89,36,66,3,1
27198,20241021,95,5,75,41,54,5,2
27199,20250505,494,4,70,35,45,6,2
27200,20230417,513,5,79,44,58,4,1
27201,20240721,12,3,184,90,121,17,6
27202,20230224,398,6,237,121,174,25,13
27203,20230417,329,2,189,114,169,9,4
27204,20260403,792,3,125,89,105,16,10
27205,20251005,49,2,89,47,67,3,1
27206,20250907,96,6,280,169,234,36,17
27207,20241031,727,1,227,104,143,19,8
27208,20230510,430,3,174,103,127,21,12
27209,20250214,131,3,104,43,71,6,3
27210,20240226,23,4,64,35,45,2,1
27211,20250727,93,2,27,15,24,1,0
27212,20230728,256,4,131,61,93,6,3
27213,20251026,71,4,302,139,240,12,4
27214,20231012,59,5,59,23,37,5,3
27215,20240718,351,6,202,93,160,16,6
27216,20240519,728,5,117,62,78,6,3
27217,20250424,135,1,165,88,146,20,11
27218,20250913,142,6,181,120,143,22,11
27219,20260222,390,3,36,20,31,5,2
27220,20250721,500,5,65,34,50,6,2
27221,20230504,18,2,160,85,106,17,6
27222,20231206,380,6,101,41,65,6,2
27223,20230305,597,6,151,68,114,7,3
27224,20250726,569,2,90,60,77,5,2
27225,20231026,345,6,148,77,123,8,4
27226,20230408,237,5,186,85,129,22,13
27227,20230213,104,2,151,84,111,17,6
27228,20250207,759,2,180,79,120,15,9
27229,20240318,678,4,508,241,439,46,23
27230,20230219,628,3,305,175,229,21,12
27231,20230130,578,5,54,31,43,5,1
27232,20240717,434,1,96,46,73,8,4
27233,20260602,150,4,43,18,32,3,1
27234,20250504,325,1,22,10,17,1,0
27235,20241223,265,4,136,63,102,15,9
27236,20250816,117,6,249,96,164,8,5
27237,20231009,665,4,41,27,34,6,2
27238,20230921,764,2,42,25,32,5,2
27239,20230111,678,5,66,32,49,3,1
27240,20251123,169,5,173,66,109,8,3
27241,20250731,472,2,24,14,20,3,1
27242,20250416,457,5,160,94,129,10,4
27243,20231127,565,5,523,285,404,56,34
27244,20240720,447,6,141,68,93,15,7
27245,20250708,589,3,41,18,26,1,0
27246,20231003,719,3,165,95,122,19,7
27247,20250206,467,3,40,28,35,5,2
27248,20241021,601,2,97,54,75,9,5
27249,20230214,527,4,132,83,104,17,9
27250,20250513,283,1,79,41,60,3,1
27251,20230526,273,5,14,8,10,1,0
27252,20250705,701,2,222,93,159,12,6
27253,20260214,631,6,48,32,42,4,1
27254,20250929,308,5,55,32,50,4,1
27255,20240118,333,4,234,133,159,25,9
27256,20230705,255,1,82,34,55,3,1
27257,20240317,321,2,256,119,169,12,6
27258,20250819,404,4,114,67,91,12,5
27259,20251209,554,5,163,99,122,12,5
27260,20240923,266,1,103,50,81,4,1
27261,20250915,257,2,47,24,31,4,2
27262,20230130,319,3,40,20,33,1,0
27263,20230509,443,4,71,31,49,8,3
27264,20230319,311,6,92,44,71,6,3
27265,20240928,488,1,45,28,39,2,0
27266,20240731,21,2,215,116,138,8,5
27267,20250415,774,2,81,31,55,7,3
27268,20230307,589,5,119,49,87,15,6
27269,20250317,532,3,48,24,36,4,2
27270,20230803,241,6,67,47,59,3,1
27271,20240210,697,4,134,48,86,7,3
27272,20250323,364,4,253,182,221,20,7
27273,20260203,598,5,185,90,146,16,9
27274,20260613,86,2,91,59,75,9,3
27275,20250526,557,2,102,62,93,10,5
27276,20250212,49,4,89,51,62,3,1
27277,20230307,229,1,197,96,127,9,5
27278,20230702,255,6,95,47,78,8,4
27279,20240620,649,3,168,119,153,25,14
27280,20240508,56,2,104,66,85,4,2
27281,20250928,685,6,54,26,45,4,1
27282,20241030,411,6,36,21,26,3,1
27283,20240821,215,2,228,112,151,24,12
27284,20250504,413,1,269,139,244,39,16
27285,20250301,95,5,76,53,66,6,3
27286,20240522,110,5,53,25,38,5,3
27287,20250916,263,6,86,45,71,12,6
27288,20250710,501,3,255,168,218,22,13
27289,20250419,205,5,71,39,50,8,2
27290,20250224,393,5,51,29,40,4,2
27291,20260503,442,3,54,27,36,2,0
27292,20250922,334,5,84,45,54,8,3
27293,20250521,509,6,74,50,60,9,3
27294,20231001,463,6,94,48,77,4,1
27295,20231120,654,6,74,42,56,5,2
27296,20230925,198,2,68,35,44,4,1
27297,20250922,279,5,153,83,118,13,5
27298,20230608,498,3,288,130,195,13,5
27299,20230306,197,1,32,21,27,2,0
27300,20241204,115,2,45,23,38,3,1
27301,20250712,582,1,190,91,126,21,9
27302,20250817,630,3,58,27,44,7,3
27303,20241220,131,3,208,142,170,25,12
27304,20250530,388,2,89,47,59,7,2
27305,20250913,256,2,308,151,206,18,11
27306,20231220,397,1,837,360,545,40,24
27307,20250927,233,2,124,57,94,6,3
27308,20250807,131,1,252,108,190,20,12
27309,20240714,637,3,161,105,129,22,13
27310,20250925,251,2,87,41,58,10,5
27311,20240124,654,6,64,40,53,4,2
27312,20260629,228,1,97,63,80,13,5
27313,20230527,339,6,141,51,92,10,4
27314,20250118,67,2,71,40,58,8,4
27315,20250522,561,5,52,30,45,5,2
27316,20260213,291,3,49,25,42,4,2
27317,20250510,569,1,131,72,97,13,5
27318,20240528,454,2,256,153,193,33,21
27319,20251016,519,5,28,16,21,3,1
27320,20250127,111,4,178,114,141,15,6
27321,20241225,729,1,45,31,41,3,1
27322,20240207,108,1,109,50,91,16,6
27323,20231025,213,1,223,110,158,18,7
27324,20230709,613,2,89,60,77,6,3
27325,20240522,239,5,129,83,111,8,4
27326,20230220,771,1,135,64,94,10,3
27327,20250328,537,1,97,60,83,9,4
27328,20250117,771,3,113,51,88,9,5
27329,20251219,623,4,277,155,195,13,4
27330,20240407,191,2,323,133,214,36,20
27331,20240512,697,1,35,22,26,2,0
27332,20230116,479,4,76,44,64,8,4
27333,20260109,241,5,59,30,51,5,2
27334,20260311,59,2,178,94,127,11,4
27335,20240726,479,2,93,63,75,7,3
27336,20230227,793,1,444,183,286,20,9
27337,20260321,153,6,170,78,108,19,9
27338,20230226,456,2,212,82,147,12,4
27339,20250915,449,3,59,35,43,7,4
27340,20231001,1,6,63,39,47,4,2
27341,20250409,525,5,85,50,64,8,2
27342,20240318,453,1,71,27,47,2,1
27343,20241117,330,6,110,63,87,12,5
27344,20240319,424,4,78,43,62,7,2
27345,20250617,92,5,120,62,94,7,3
27346,20260331,418,2,181,94,116,11,6
27347,20231111,155,6,129,71,107,7,2
27348,20251204,339,2,94,41,72,4,2
27349,20230325,174,4,58,24,37,4,1
27350,20250726,201,5,99,45,72,4,1
27351,20251106,559,6,43,26,33,2,1
27352,20230518,550,5,86,31,56,5,2
27353,20240220,494,1,66,33,53,5,3
27354,20230126,300,2,20,11,18,1,0
27355,20250928,319,5,54,24,40,5,3
27356,20260429,119,6,153,66,115,17,9
27357,20250426,445,4,101,52,75,11,5
27358,20230910,172,4,212,103,167,10,5
27359,20241014,161,6,32,12,22,3,1
27360,20250709,598,5,169,92,150,15,5
27361,20241222,378,3,131,74,97,8,4
27362,20240807,670,6,104,44,69,3,1
27363,20260225,773,1,38,15,27,3,1
27364,20230722,74,3,156,82,111,17,8
27365,20240703,9,2,102,53,83,5,2
27366,20250819,572,1,133,63,91,14,5
27367,20240701,39,5,169,96,129,15,8
27368,20240317,474,5,11,5,8,1,0
27369,20251128,757,2,267,133,218,20,8
27370,20230902,327,5,51,25,36,3,1
27371,20250206,219,4,80,50,71,9,5
27372,20250316,227,5,24,14,18,2,0
27373,20250225,748,6,169,86,133,16,9
27374,20230307,539,3,22,11,19,2,0
27375,20250307,200,6,82,49,59,8,4
27376,20230823,118,2,52,27,44,5,2
27377,20230605,9,5,88,55,66,4,1
27378,20250203,657,1,119,63,105,8,3
27379,20230518,776,3,112,69,85,5,2
27380,20250622,733,4,138,63,89,8,5
27381,20240718,479,4,89,46,74,6,3
27382,20250514,269,4,104,69,83,12,4
27383,20230805,726,5,67,33,45,8,4
27384,20230625,729,6,120,77,97,9,5
27385,20260328,696,4,46,24,36,4,1
27386,20230207,76,4,356,171,300,28,15
27387,20240213,756,1,152,58,99,9,4
27388,20240718,372,6,63,23,43,7,3
27389,20240313,354,4,81,35,63,4,1
27390,20230706,503,2,87,43,76,11,4
27391,20250528,392,3,73,37,64,6,3
27392,20250630,631,1,57,40,50,2,1
27393,20230314,577,4,139,79,125,21,11
27394,20250925,223,2,139,51,88,8,3
27395,20250511,361,2,78,40,60,8,4
27396,20231111,754,2,200,79,138,18,9
27397,20250807,494,4,164,75,124,19,11
27398,20240218,657,3,129,91,112,13,5
27399,20240711,702,4,758,352,603,85,32
27400,20250510,764,3,67,32,46,7,3
27401,20230124,668,6,136,62,111,11,3
27402,20260425,524,5,38,24,29,2,0
27403,20240902,297,5,50,33,44,5,2
27404,20260227,771,4,52,26,33,5,1
27405,20230225,568,5,80,45,64,8,5
27406,20251206,278,2,81,36,51,7,4
27407,20240615,491,3,121,57,93,7,4
27408,20231127,147,4,467,250,315,33,15
